,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290
no_ortho_Pyoeliiyoelii17XN,pa141,fecost,glc__D,gal,pchol_hs,glu__L,pa160,colipap,cys__L,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,HC00005,gmp,fe3,pa181,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glyb,g3pi,so4,enter,glyc3p,thm,sprm,pg181,pro__L,colipa,ni2,orn,pur,zn2,g3pc,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,HC00009,ttdca,tsul,eca4colipa,mn2,mobd,pail1819Z160,pg180,cd2,pe1801835Z9Z12Z,glyc2p,pgp141,nmn,ethso3,o16a4colipa,zymst,pe140,pe1801845Z9Z12Z15Z,cit,tchola,5fthf,pgp161,lac__L,cu,no2,lipa,pe181,pe1819Z1835Z9Z12Z,hb,pail18111Z160,pe1819Z1829Z12Z,glyald,g3pg,pe120,urea,na1,HC00007,HC00004,ptrc,isetac,mg2,h,lipa_cold,pe141,mso3,ocdca,ac,acolipa,focytc6,sulfac,co2,pe18111Z1845Z9Z12Z15Z,hemozoin,chsterol,pe18111Z1829Z12Z,inost,pgp180,tungs,ficytc6,cobalt2,pcox,pe18111Z1835Z9Z12Z,LptA,pi,pe1801819Z,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,salchs4,pa180,enlipa,HC00008,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,pg141,glyc,h2o,butso3,ptd1ino,pe160,fru,arg__L,fe2,HC00006,ldl_hs,xyl__D,pgp140,g3pe,cu2,ergst,ca2,o2,lanost,tag_hs,hdcea,pg161,chol,pe1801829Z12Z,lystyrile,for,pheme,pg160,phethrlys,pg140,pe18111Z1819Z,pa161,gdp,hdl_hs,gln__L,ttdcea,pe161,g3ps,hdca,man,pcrd,ileargile,metmetile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfalciparumSN0,pa141,propropro,fecost,glc__D,gal,glu__L,pa160,hxan,atp,colipap,cys__L,tag,pe1819Z1845Z9Z12Z15Z,2agpg160,k,enlipidA,hxcoa,pgp18111Z160,argarg,fe3,pa181,tdecoa,citr__L,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glnhishis,Rtotalcoa,so4,enter,his__L,pydxn,thm,sertrphis,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,zn2,gtocophe,protein,g3pc,taur,kdo2lipid4,avite1,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,clpn141,12dgr160,12dgr141,5mthf,amet,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,eca4colipa,ser__L,cyssermet,mn2,pc,mobd,gly,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,ile__L,pgp141,met__D,ddcacoa,o16a4colipa,tdcoa,cdpdtdec7eg,sphmyln,lipoate,zymst,succ,cdpdddecg,pe140,asn__L,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,tyr__L,met__L,so3,ps140,5fthf,pgp161,lac__L,hghhlipan,leuleu,cu,no2,dag,2agpe181,lipa,pe181,trp__L,pe1819Z1835Z9Z12Z,occoa,ferrich,hb,pail18111Z160,val__L,pe1819Z1829Z12Z,fum,glyald,pe120,urea,na1,asp__L,tyrphetyr,ptrc,mg2,pmtcoa,12dgr140,ps120,h,lipa_cold,2agpe120,2agpg120,trpiletrp,pe141,ocdca,ac,hghhlipa,cdpdag,acolipa,focytc6,rib__D,12dgr161,2agpg180,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,o2s,ps180,2agpe180,pgp180,tungs,ficytc6,cobalt2,pcox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,ipdp,cdpdhdecg,pe1801819Z,thrthrarg,hxa,arab__L,pa120,coa,octa,phephe,valval,gthrd,pgp181,pgp120,2agpe140,salchs4,dcacoa,2agpg181,lyslyslys,pa180,Rtotal,enlipa,12dgr120,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,2agpe161,pg141,glyc,h2o,lys__L,xolest2,dolichol,pe160,arg__L,fe2,fru,xyl__D,pgp140,pe,cu2,ergst,2agpg140,ca2,o2,lanost,pnto__R,hdcea,pg161,12dgr180,pe1801829Z12Z,for,leu__L,ala__L,pheme,2ddecg3p,mal__L,pg160,ps141,2agpe141,pg140,pc_SC,pe18111Z1819Z,cro4,pa161,gln__L,ttdcea,pe161,hdca,thr__L,pcrd,CE5022,metmetile,ileargile,ocdcya,phe__L,pe180,pdx5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_HeriocheirGB,pa141,murein5p3p,fecost,valhisasn,glu__L,pa160,colipap,maltpt,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,h2o2,fe3,pa181,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,g3pi,so4,glyc3p,ps181,pg181,colipa,ni2,zn2,g3pc,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,actn__R,ttdca,maltttr,tsul,eca4colipa,mn2,malthx,nad,pail1819Z160,pg180,cd2,pe1801835Z9Z12Z,glyc2p,valleuphe,pgp141,met__D,nmn,o16a4colipa,ileprolys,zymst,amp,leuasnasp,pe140,ps160,pe1801845Z9Z12Z15Z,cit,tchola,murein5px3p,met__L,ps140,pgp161,hghhlipan,cu,lipa,pe181,cgly,pe1819Z1835Z9Z12Z,ferrich,metox,pail18111Z160,pe1819Z1829Z12Z,g3pg,pe120,asp__L,na1,pap,ptrc,isetac,mg2,ps120,h,lipa_cold,pe141,ocdca,hghhlipa,acolipa,ileasnhis,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,leuleutrp,ps180,pgp180,fol,cobalt2,spmd,pe18111Z1835Z9Z12Z,LptA,14glucan,pe1801819Z,thrthrarg,murein3px3p,hxa,pa120,octa,gthrd,pgp181,pgp120,pa180,enlipa,pa140,pg120,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,pg141,h2o,butso3,pe160,arg__L,fe2,thrasntyr,murein3p3p,pgp140,g3pe,ergst,ca2,pnto__R,lanost,hdcea,pg161,asnasnarg,pe1801829Z12Z,pg160,ps141,pg140,gthox,pe18111Z1819Z,pa161,malttr,gln__L,ttdcea,pe161,g3ps,hdca,ileargile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PrelictumSGS1-lik,pa141,fecost,glc__D,gal,pa160,colipap,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,gmp,fe3,pa181,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glyb,so4,ps181,sprm,pg181,pro__L,colipa,ni2,orn,zn2,protein,taur,kdo2lipid4,pgp1819Z160,ddca,dca,pg18111Z160,ocdcea,clpn141,actn__R,ttdca,tsul,eca4colipa,mn2,mobd,leuktrB4wcooh,pail1819Z160,pg180,cd2,pe1801835Z9Z12Z,pgp141,alalysthr,o16a4colipa,zymst,pe140,ps160,pe1801845Z9Z12Z15Z,cit,tchola,ps140,pgp161,lac__L,hghhlipan,asntyrthr,cu,no2,lipa,pe181,pe1819Z1835Z9Z12Z,hb,pail18111Z160,crn__D,crn,pe1819Z1829Z12Z,glyald,pe120,urea,na1,ptrc,mg2,ps120,h,lipa_cold,pe141,ocdca,ac,hghhlipa,acolipa,focytc6,rib__D,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,pe18111Z1829Z12Z,ps180,inost,pgp180,tungs,ficytc6,cobalt2,pcox,chitob,pe18111Z1835Z9Z12Z,LptA,pi,pe1801819Z,thrthrarg,ctbt,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,pa180,enlipa,pa140,pg120,thmmp,epist,pe1829Z12Z1835Z9Z12Z,pgp160,pg141,glyc,h2o,ptd1ino,pe160,fru,fe2,xyl__D,pgp140,pe,cu2,ergst,ca2,o2,lanost,hdcea,pg161,chol,pe1801829Z12Z,lystyrile,for,pheme,pg160,ps141,pg140,pe18111Z1819Z,pa161,gdp,ttdcea,pe161,hdca,man,pcrd,metmetile,ileargile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pchabaudichabaud,pa141,fecost,glc__D,gal,glu__L,pa160,adprib,cys__L,pe1819Z1845Z9Z12Z15Z,2agpg160,k,hxcoa,2agpg120,pgp18111Z160,fe3,pa181,tdecoa,pail,pe1819Z1819Z,fecrm,pg1819Z160,glyb,Rtotalcoa,so4,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,pur,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,12dgr160,actn__R,12dgr141,amet,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,mn2,pc,mobd,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,pgp141,ddcacoa,ethso3,tdcoa,cdpdtdec7eg,sphmyln,zymst,amp,cdpdddecg,pe140,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,so3,ps140,pgp161,lac__L,hghhlipan,cu,no2,dag,2agpe181,lipa,pe181,pe1819Z1835Z9Z12Z,occoa,hb,pail18111Z160,crn,pe1819Z1829Z12Z,glyald,pe120,urea,na1,ptrc,isetac,mg2,pmtcoa,ps120,h,lipa_cold,12dgr140,feoxam,2agpe120,pe141,mso3,ocdca,ac,hghhlipa,cdpdag,focytc6,rib__D,12dgr161,2agpg180,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,o2s,ps180,2agpe180,pgp180,salchs2fe,tungs,ficytc6,cobalt2,pcox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,cdpdhdecg,pe1801819Z,fe3dhbzs,fe3hox,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,2agpe140,dcacoa,2agpg181,pa180,Rtotal,12dgr120,pa140,pg120,thmmp,epist,pe1829Z12Z1835Z9Z12Z,pgp160,2agpe161,salchs4fe,pg141,glyc,h2o,all__D,butso3,xolest2,feenter,dolichol,pe160,fru,fe2,ptd1ino,xyl__D,pgp140,pe,cu2,ergst,2agpg140,cpgn,ca2,o2,lanost,hdcea,pg161,12dgr180,chol,pe1801829Z12Z,lystyrile,for,pheme,2ddecg3p,pg160,ps141,2agpe141,pg140,pe18111Z1819Z,cro4,pa161,ttdcea,pe161,hdca,arbtn_fe3,man,pcrd,ileargile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_VbrassicaformisCCMP315,cbl2,pa141,murein5p3p,fecost,glc__D,lcts,gal,glu__L,hxan,4abut,pa160,colipap,maltpt,gam,xylb,cys__L,hexc,ascb__L,pe1819Z1845Z9Z12Z15Z,4h3npacald,k,enlipidA,pg180,rnam,pgp18111Z160,h2o2,gmp,fe3,pa181,pe1819Z1819Z,duri,fecrm,pg1819Z160,glyb,enlipidA_LptA,g3pi,uri,his__L,so4,enter,glyc3p,pentso3,thm,galman6,xylan4,ps181,but,pg181,pro__L,colipa,ni2,sbt__D,orn,lido,dsbcox,zn2,g3pc,protein,taur,ppc1r,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,clpn141,udp,actn__R,no3,3mb,ttdca,fe3dcit,maltttr,ser__L,tsul,eca4colipa,istnt,mn2,arsna,mobd,gly,malthx,akg,pail1819Z160,acmana,ile__L,mnl,cd2,cytd,pe1801835Z9Z12Z,glyc2p,pgp141,nmn,met__D,o16a4colipa,glcman6,ethso3,zymst,succ,xylan8,eths,pe140,asn__L,ps160,dcyt,pe1801845Z9Z12Z15Z,cit,tchola,tyr__L,murein5px3p,met__L,buts,so3,arsni2,5fthf,ps140,pgp161,glyclt,lac__L,hghhlipan,cu,arbt,ade,no2,lipa,pe181,trp__L,cgly,pe1819Z1835Z9Z12Z,ibt,metox,ferrich,pail18111Z160,val__L,pe1819Z1829Z12Z,ura,fum,glyald,g3pg,xan,pe120,urea,asp__L,na1,degly,nh4,xylan12,ptrc,isetac,mg2,tre,glcman600,h,lipa_cold,glcman4,feoxam,dsbcrd,pe141,ps120,mso3,ocdca,ac,hghhlipa,acolipa,egly,rib__D,3ntym,galman4,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,adn,pe18111Z1829Z12Z,bilea,malt,ps180,inost,pgp180,tungs,pta,sucr,Lcyst,cobalt2,thymd,dsbgox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,meglyxyl,antim,14glucan,LptA,pe1801819Z,fe3hox,murein3px3p,melib,arab__L,acmum,malthp,hxa,sula,octa,pa120,gthrd,pgp181,pectin,galur,salchs4,hg2,pgp120,ppi,pa180,enlipa,pa140,pg120,manglyc,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,g1p,dsbgrd,acgam,acnam,glyc,glcur,h2o,pg141,lys__L,butso3,galman600,fru,arg__L,fe2,pe160,murein3p3p,utp,26dmani,xyl__D,xyl3,pgp140,g3pe,cu2,ergst,cl,cpgn,ppc1o,ca2,o2,tartr__L,lanost,dad_2,hdcea,hexs,pg161,mops,chol,pe1801829Z12Z,for,leu__L,ala__L,gua,pheme,mal__L,gm1lipa,pg160,ps141,galctn__D,galt,gm2lipa,pg140,pe18111Z1819Z,cro4,pa161,malttr,gdp,gln__L,ttdcea,pe161,g3ps,hdca,thr__L,arbtn_fe3,man,lac__D,pe180,arsenb
no_ortho_Pvinckeivinckeivincke,pa141,fecost,glc__D,gal,pchol_hs,glu__L,pa160,pe1819Z1845Z9Z12Z15Z,k,pgp18111Z160,h2o2,gmp,Rtotal2,fe3,pa181,pail,pe1819Z1819Z,pg1819Z160,glyb,so4,enter,ps181,sprm,pg181,pro__L,colipa,ni2,orn,pur,zn2,protein,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,xolest2_hs,ttdca,tsul,mn2,mobd,pail1819Z160,pg180,ile__L,cd2,pe1801835Z9Z12Z,pgp141,met__D,ethso3,nmn,zymst,pe140,ps160,pe1801845Z9Z12Z15Z,cit,tchola,met__L,ps140,pgp161,lac__L,hghhlipan,cu,no2,lipa,pe181,pe1819Z1835Z9Z12Z,ferrich,hb,pail18111Z160,val__L,crn,pe1819Z1829Z12Z,glyald,pe120,urea,na1,ptrc,isetac,mg2,ps120,h,lipa_cold,pe141,mso3,ocdca,ac,hghhlipa,rib__D,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,ps180,pgp180,tungs,cobalt2,chitob,pe18111Z1835Z9Z12Z,pi,pe1801819Z,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,salchs4,pa180,pa140,pg120,thmmp,epist,pe1829Z12Z1835Z9Z12Z,pgp160,pg141,glyc,h2o,butso3,ptd1ino,pe160,fru,arg__L,fe2,xyl__D,pgp140,cu2,ergst,ca2,lanost,hdcea,pg161,chol,pe1801829Z12Z,for,leu__L,pheme,pg160,ps141,pg140,gthox,pe18111Z1819Z,pa161,gdp,gln__L,ttdcea,pe161,hdca,man,drib,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_EhistolyticaHM1IMSS-,pa141,fecost,glc__D,lcts,gal,glu__L,hxan,4abut,pa160,colipap,gam,ascb__L,cys__L,f6p,pe1819Z1845Z9Z12Z15Z,k,enlipidA,meoh,pgp18111Z160,dhap,fe3,pa181,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glyb,g3pi,his__L,so4,enter,glyc3p,cellb,s7p,but,pg181,pro__L,colipa,ni2,sbt__D,manb,orn,zn2,tyrtyr,g3pc,protein,taur,btoh,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,actn__R,no3,3mb,ttdca,maltttr,tsul,eca4colipa,ser__L,mn2,mobd,gly,nad,pail1819Z160,acmana,ile__L,mnl,cd2,pe1801835Z9Z12Z,pyr,pg180,pgp141,nmn,met__D,o16a4colipa,zymst,amp,succ,pe140,asn__L,icit,pe1801845Z9Z12Z15Z,ppa,cit,tchola,tyr__L,met__L,pser__L,so3,pgp161,cu,arbt,csn,no2,h2,lipa,pe181,trp__L,cgly,cell4,pe1819Z1835Z9Z12Z,ibt,metox,pail18111Z160,metsox_S__L,val__L,4hbz,crn__D,crn,fum,pe1819Z1829Z12Z,pe120,asp__L,na1,tyrphetyr,nh4,ptrc,mg2,tre,trpiletrp,h,lipa_cold,pe141,mantr,ocdca,ac,acolipa,rib__D,co2,pe18111Z1845Z9Z12Z15Z,g6p,pe18111Z1829Z12Z,malt,inost,pgp180,salchs2fe,pta,sucr,cobalt2,bzal,acgam1p,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,pe1801819Z,prolb,ctbt,acmum,arab__L,hxa,pa120,octa,etoh,gthrd,pgp181,pgp120,salchs4,pa180,enlipa,pa140,pg120,manglyc,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,salchs4fe,g1p,acgam,pg141,glyc,glcur,h2o,bz,alaala,lys__L,progly,ptd1ino,pe160,fru,arg__L,fe2,pac,xyl__D,pgp140,ergst,cl,ca2,lanost,hdcea,n2,pg161,pe1801829Z12Z,for,leu__L,ala__L,acgam6p,gua,pheme,mal__L,pg160,galt,pg140,pe18111Z1819Z,pa161,manttr,salcn,gln__L,ttdcea,pe161,hdca,ag,2pg,thr__L,man,ileargile,drib,phe__L,cell6,pe180,arsenb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NceranaeBRL0,pa141,fecost,tmp,glc__D,gal,glu__L,pa160,atp,colipap,maltpt,cys__L,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,h2o2,fe3,pa181,pe1819Z1819Z,fecrm,pg1819Z160,enlipidA_LptA,so4,trpthrile,ps181,pg181,colipa,ni2,zn2,glucan6,protein,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,dpcoa,ttdca,fe3dcit,maltttr,tsul,eca4colipa,mn2,mobd,malthx,pail1819Z160,pg180,cd2,pe1801835Z9Z12Z,valleuphe,pgp141,o16a4colipa,ileprolys,zymst,amp,aspvalasn,leuasnasp,pe140,glucan1500,ps160,pe1801845Z9Z12Z15Z,ps140,pgp161,hghhlipan,lipa,pe181,cgly,pe1819Z1835Z9Z12Z,ferrich,pail18111Z160,pe1819Z1829Z12Z,pe120,na1,mg2,tre,ps120,h,lipa_cold,ppi,feoxam,pe141,ocdca,hghhlipa,acolipa,ileasnhis,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,ps180,pgp180,salchs2fe,cobalt2,pe18111Z1835Z9Z12Z,LptA,14glucan,pe1801819Z,fe3dhbzs,fe3hox,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,lyspheile,hg2,pa180,enlipa,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,salchs4fe,pg141,h2o,feenter,pe160,arg__L,fe2,thrasntyr,thrilearg,xyl__D,pgp140,cu2,ergst,cpgn,ca2,lanost,hdcea,pg161,pe1801829Z12Z,pan4p,pheme,pg160,ps141,gthox,pg140,pe18111Z1819Z,pa161,malttr,ttdcea,pe161,hdca,arbtn_fe3,ileargile,metmetile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TcruzimarinkelleiB,cbl2,pa141,fecost,mettrpphe,glc__D,gal,glu__L,pa160,colipap,gam,ascb__L,cys__L,hexc,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,gmp,fe3,pa181,pe1819Z1819Z,fecrm,pg1819Z160,glyb,enlipidA_LptA,his__L,so4,thm,ps181,LalaDgluMdap,pg181,pro__L,colipa,ni2,sbt__D,orn,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,clpn141,LalaDgluMdapDala,actn__R,no3,ttdca,fe3dcit,ser__L,tsul,eca4colipa,mn2,mobd,gly,pail1819Z160,acmana,ile__L,mnl,cd2,pe1801835Z9Z12Z,pg180,pgp141,met__D,o16a4colipa,zymst,pe140,asn__L,ps160,pe1801845Z9Z12Z15Z,tchola,tyr__L,met__L,ps140,pgp161,pqh2,hghhlipan,cu,arbt,phepheasn,lipa,pe181,pe1819Z1835Z9Z12Z,metox,pail18111Z160,val__L,crn__D,crn,pe1819Z1829Z12Z,glyald,pe120,urea,asp__L,na1,nh4,ptrc,isetac,mg2,tre,ps120,h,lipa_cold,feoxam,pe141,ocdca,ac,hghhlipa,acolipa,rib__D,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,tungs,sucr,cobalt2,hco3,pq,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,pe1801819Z,prolb,fe3hox,ctbt,acmum,arab__L,hxa,pa120,octa,gthrd,pgp181,pgp120,galur,pa180,enlipa,pa140,pg120,manglyc,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,g1p,acgam,pg141,glyc,glcur,h2o,alaala,lys__L,butso3,pe160,fru,arg__L,fe2,xyl__D,pgp140,cu2,ergst,cl,cpgn,ca2,lanost,hdcea,pg161,pe1801829Z12Z,leu__L,ala__L,pheme,gm1lipa,pg160,ps141,galt,gm2lipa,pg140,pe18111Z1819Z,pa161,gdp,gln__L,ttdcea,pe161,hdca,thr__L,arbtn_fe3,man,drib,pe180,arsenb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcynomolgi,pa141,fecost,glc__D,gal,pa160,colipap,cys__L,pe1819Z1845Z9Z12Z15Z,2agpg160,k,enlipidA,hxcoa,pgp18111Z160,h2o2,gmp,fe3,pa181,tdecoa,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glyb,Rtotalcoa,so4,enter,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,12dgr160,actn__R,12dgr141,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,eca4colipa,mn2,pc,mobd,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,pgp141,met__D,ddcacoa,o16a4colipa,tdcoa,cdpdtdec7eg,sphmyln,zymst,cdpdddecg,pe140,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,met__L,ps140,pgp161,lac__L,hghhlipan,cu,no2,dag,2agpe181,lipa,pe181,pe1819Z1835Z9Z12Z,occoa,metox,hb,pail18111Z160,crn,pe1819Z1829Z12Z,glyald,pe120,urea,na1,nh4,ptrc,mg2,pmtcoa,12dgr140,ps120,h,lipa_cold,2agpe120,2agpg120,pe141,ocdca,ac,hghhlipa,cdpdag,acolipa,focytc6,rib__D,12dgr161,2agpg180,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,o2s,ps180,inost,2agpe180,pgp180,tungs,ficytc6,cobalt2,pcox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,cdpdhdecg,pe1801819Z,fe3dhbzs,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,2agpe140,salchs4,dcacoa,2agpg181,lyspheile,pa180,Rtotal,enlipa,12dgr120,pa140,pg120,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,thmmp,2agpe161,pg141,glyc,h2o,all__D,xolest2,feenter,dolichol,pe160,fru,arg__L,fe2,ptd1ino,xyl__D,pgp140,pe,cu2,ergst,2agpg140,ca2,o2,lanost,hdcea,pg161,12dgr180,chol,pe1801829Z12Z,lystyrile,for,pheme,2ddecg3p,pg160,ps141,2agpe141,pg140,gthox,pe18111Z1819Z,pa161,gdp,gln__L,ttdcea,pe161,hdca,man,pcrd,ileargile,drib,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
