,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
PfalciparumSN0,12dgr181,k,2agpe140,glyc,epist,ctbt,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,so4,o16a4colipa,colipap,cu2,his__L,pe1801845Z9Z12Z15Z,man,2agpg141,2agpg161,urea,rib__D,mal__L,ptrc,12dgr140,cdpdag,so3,2agpe141,chol,pail18111Z160,hghhlipan,succ,pgp160,5mthf,pa161,dcacoa,enlipidA,gthrd,ps160,leu__L,12dgr160,pdx5p,pg120,enter,no2,Rtotal,xolest2,pydxn,2agpe161,cdpdhdec9eg,camp,pheme,fecost,ipdp,octa,cys__L,pnto__R,gly,pe1829Z12Z1835Z9Z12Z,pgp161,2agpe160,xan,lipoate,pa181,enlipa,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,o2s,gln__L,ala__L,CE5022,zymst,dsbaox,pe141,hemozoin,ttdca,dgsn,cdpdddecg,h2o,cdpdodec11eg,gsn,thm,pe1819Z1835Z9Z12Z,tag,pa120,tungs,ins,mg2,spmd,hghhlipa,chsterol,arg__L,avite1,pa160,pe18111Z1829Z12Z,tdecoa,h,dsbard,2agpg160,pe18111Z1845Z9Z12Z15Z,fe2,pi,cobalt2,ps120,lac__L,2agpe120,12dgr180,pc,pgp141,pg180,tyr__L,lipa_cold,coa,2ddecg3p,ac,ficytc6,pe1819Z1845Z9Z12Z15Z,clpn141,ni2,colipa,protein_t,nh4,lanost,pcox,pg161,ser__L,no3,ddca,met__D,eca4colipa,pe120,tdcoa,pg18111Z160,pe,pg1819Z160,pe161,zn2,focytc6,cdpdtdecg,5fthf,met__L,sphmyln,cu,adn,ergst,tchola,odecoa,2agpg120,orn,pgp180,hxan,din,2agpg181,hxcoa,cit,fe3,pgp120,ps141,2agpe180,thr__L,cro4,atp,ileargile,gua,ttdcea,mobd,pe180,2agpg180,for,fru,pe18111Z1819Z,protein,pg181,ps140,pg160,pg140,hxa,hb,phe__L,cd2,ps161,ddcacoa,12dgr161,dag,o2,asp__L,hdca,pgp140,na1,pail1819Z160,fum,taur,gluside,pe1801819Z,kdo2lipid4,pail,pro__L,ocdca,hdcoa,cysi__L,co2,dolichol,dad_2,stcoa,hdcea,pe181,val__L,enlipidA_LptA,occoa,pa180,pa140,pap,ocdcea,glu__L,Rtotalcoa,ca2,glyald,12dgr120,ferrich,pa141,LptA,pe1819Z1819Z,cdpdtdec7eg,2agpg140,cdpdhdecg,asn__L,ade,lipa,pcrd,amet,lys__L,gal,ps181,pe140,pe160,pmtcoa,gthox_protein,12dgr141,tsul,trp__L,pgp181,2agpe181,pe1801829Z12Z,pg141,cdpdodecg,ile__L,citr__L,acolipa,pgp18111Z160,salchs4,arab__L,35cgmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_HeriocheirGB,k,epist,pgp1819Z160,mn2,pe18111Z1835Z9Z12Z,ps180,dca,so4,o16a4colipa,maltttr,colipap,pe1801845Z9Z12Z15Z,valleuphe,butso3,ptrc,pail18111Z160,hghhlipan,lyslyslys,pgp160,pa161,leuasnasp,enlipidA,gthrd,ps160,pg120,murein5px3p,14glucan,glucan6,fecost,g3ps,octa,pe1829Z12Z1835Z9Z12Z,pgp161,maltpt,ileasnhis,pa181,enlipa,pe1801835Z9Z12Z,pe1819Z1829Z12Z,gln__L,zymst,pe141,ttdca,h2o,tre,pe1819Z1835Z9Z12Z,pa120,murein5p3p,mg2,spmd,hghhlipa,arg__L,murein3p3p,pa160,pe18111Z1829Z12Z,cgly,h,g3pg,pe18111Z1845Z9Z12Z15Z,metox,fe2,ps120,cobalt2,actn__R,malthx,pg180,pgp141,lipa_cold,pe1819Z1845Z9Z12Z15Z,malttr,isetac,ni2,colipa,lanost,pg161,ddca,met__D,eca4colipa,pe120,pg18111Z160,pe,pg1819Z160,gthox,pe161,zn2,ileprolys,met__L,cu,ergst,tchola,pgp180,murein3px3p,cit,fe3,pgp120,ps141,ileargile,ttdcea,pe180,pe18111Z1819Z,g3pc,protein,pg181,ps140,pg160,pg140,hxa,glyc2p,cd2,ps161,aspvalasn,asp__L,hdca,malt,asnasnarg,pgp140,na1,thrasntyr,pail1819Z160,taur,g3pe,pe1801819Z,kdo2lipid4,pail,ocdca,hdcea,pe181,enlipidA_LptA,fol,pa180,pa140,pap,h2o2,ocdcea,glu__L,ca2,ferrich,pa141,LptA,pe1819Z1819Z,g3pi,metox__R,lipa,trpthrile,glyc3p,ps181,pe140,pe160,tsul,trpleuval,pgp181,pe1801829Z12Z,pg141,acolipa,thrthrarg,pgp18111Z160,pnto__R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PrelictumSGS1-lik,k,glyc,ctbt,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,crm_hs,ps180,dca,so4,o16a4colipa,cu2,colipap,pe1801845Z9Z12Z15Z,man,urea,rib__D,CE2510,ptrc,chol,pail18111Z160,hghhlipan,lyslyslys,pgp160,pa161,enlipidA,gthrd,ps160,pg120,no2,pheme,fecost,octa,gdp,lystyrile,adrnl,pe1829Z12Z1835Z9Z12Z,lyspheile,pgp161,pa181,enlipa,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,zymst,pe141,hemozoin,ttdca,h2o,pchol_hs,pe1819Z1835Z9Z12Z,thmmp,pa120,tungs,mg2,hghhlipa,pa160,pe18111Z1829Z12Z,h,pe18111Z1845Z9Z12Z15Z,fe2,pi,cobalt2,ps120,lac__L,sprm,actn__R,pg180,pgp141,lipa_cold,ac,gmp,ficytc6,pe1819Z1845Z9Z12Z15Z,clpn141,pa_hs,ni2,colipa,mepi,lanost,pcox,pg161,ddca,eca4colipa,pe120,pg18111Z160,pe,pg1819Z160,gthox,pe161,zn2,focytc6,cu,crn__D,ergst,tchola,orn,pgp180,cit,fe3,pgp120,ps141,ileargile,inost,ttdcea,mobd,pe180,fru,for,pe18111Z1819Z,protein,pg181,ps140,pg160,pg140,hxa,hb,cd2,ps161,gluside_hs,o2,hdca,pgp140,na1,thrasntyr,pail1819Z160,taur,pe1801819Z,kdo2lipid4,pail,pro__L,pe13_hs,ocdca,co2,metmetile,hdcea,pe181,enlipidA_LptA,pa180,pa140,h2o2,ocdcea,ca2,trideceth,glyald,crn,pa141,LptA,pe1819Z1819Z,lipa,pcrd,gal,pe140,ps181,pe160,tsul,pgp181,ptd1ino,pe1801829Z12Z,pg141,acolipa,thrthrarg,pgp18111Z160,arab__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pchabaudichabaud,12dgr181,k,2agpe140,glyc,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,so4,cu2,his__L,pe1801845Z9Z12Z15Z,man,butso3,2agpg141,2agpg161,urea,rib__D,arbtn_fe3,ptrc,12dgr140,chol,so3,cdpdag,2agpe141,pail18111Z160,hghhlipan,pgp160,pa161,dcacoa,gthrd,ps160,leu__L,12dgr160,feenter,pg120,no2,Rtotal,xolest2,2agpe161,cdpdhdec9eg,camp,pheme,feoxam,fecost,octa,cys__L,pnto__R,gly,pe1829Z12Z1835Z9Z12Z,pgp161,2agpe160,xan,pa181,chitob,o2s,pe1819Z1829Z12Z,pe1801835Z9Z12Z,gln__L,ala__L,zymst,dsbaox,pe141,hemozoin,ttdca,dgsn,cdpdddecg,h2o,fecrm,cdpdodec11eg,gsn,pe1819Z1835Z9Z12Z,thmmp,pa120,tungs,ins,mg2,spmd,sulfac,hghhlipa,chsterol,arg__L,pa160,pe18111Z1829Z12Z,tdecoa,h,dsbard,fe3hox,2agpg160,pe18111Z1845Z9Z12Z15Z,fe2,pi,cobalt2,ps120,lac__L,2agpe120,actn__R,12dgr180,pc,pgp141,pg180,tyr__L,lipa_cold,2ddecg3p,ac,ficytc6,pe1819Z1845Z9Z12Z15Z,isetac,ni2,colipa,protein_t,nh4,lanost,pcox,salchs2fe,pg161,ser__L,no3,ddca,pe120,tdcoa,pg18111Z160,pe,pg1819Z160,pe161,zn2,focytc6,cdpdtdecg,met__L,sphmyln,cu,adn,ethso3,ergst,tchola,cpgn,odecoa,orn,pgp180,2agpg120,salchs4fe,fe3dhbzs,hxan,din,2agpg181,hxcoa,cit,fe3,pgp120,ps141,2agpe180,thr__L,cro4,gua,ttdcea,mobd,pe180,2agpg180,fru,for,pe18111Z1819Z,pur,protein,pg181,ps140,pg160,pg140,hxa,hb,phe__L,cd2,ps161,ddcacoa,12dgr161,dag,o2,asp__L,hdca,pgp140,na1,pail1819Z160,taur,gluside,pe1801819Z,kdo2lipid4,pail,pro__L,ocdca,hdcoa,cysi__L,co2,all__D,dolichol,dad_2,stcoa,hdcea,pe181,val__L,occoa,pa180,pa140,pap,ocdcea,glu__L,Rtotalcoa,ca2,glyald,12dgr120,crn,pa141,cdpdtdec7eg,pe1819Z1819Z,asn__L,2agpg140,cdpdhdecg,ade,mso3,lipa,pcrd,amet,lys__L,gal,pe140,ps181,pe160,pmtcoa,gthox_protein,12dgr141,tsul,trp__L,pgp181,2agpe181,pe1801829Z12Z,pg141,cdpdodecg,ile__L,pgp18111Z160,arab__L,35cgmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_VbrassicaformisCCMP315,xylan12,k,glyc,epist,duri,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,sbt__D,so4,ibt,cu2,maltttr,o16a4colipa,colipap,his__L,glcman6,man,arsenb,butso3,pe1801845Z9Z12Z15Z,mal__L,arsna,urea,rib__D,arbtn_fe3,hg2,ptrc,ppc1o,ppc1r,chol,so3,3dhdchol,pail18111Z160,hghhlipan,succ,acnam,pgp160,pta,pa161,enlipidA,gthrd,ps160,leu__L,nmn,pg120,enter,sucr,no2,murein5px3p,lcts,xylan4,14glucan,pheme,acgam,g3ps,rnam,cys__L,xylb,feoxam,octa,gdp,fecost,gly,pe1829Z12Z1835Z9Z12Z,tag_hs,pgp161,maltpt,xan,pa181,enlipa,chitob,pe1819Z1829Z12Z,antim,pe1801835Z9Z12Z,gln__L,ala__L,dsbcox,zymst,pe141,malthp,ttdca,h2o,fecrm,pectin,tre,mqn8,pchol_hs,thm,pe1819Z1835Z9Z12Z,g1p,pa120,tungs,murein5p3p,mg2,spmd,gam,sulfac,arg__L,murein3p3p,hghhlipa,chsterol,eths,3ntym,lido,pe18111Z1829Z12Z,cgly,h,pa160,fe3hox,g3pg,pe18111Z1845Z9Z12Z15Z,metox,fe2,pi,cobalt2,lac__L,ps120,actn__R,malthx,tartr__L,pg180,tyr__L,fe3dcit,dsbgox,pgp141,lipa_cold,uri,hexs,ac,gmp,hexc,galur,malttr,isetac,pe1819Z1845Z9Z12Z15Z,clpn141,pa_hs,ni2,egly,colipa,dsbcrd,nh4,glyclt,lanost,ser__L,pg161,no3,degly,ddca,met__D,eca4colipa,pe120,bilea,gm1lipa,pg18111Z160,arbt,pg1819Z160,glcur,pe161,zn2,mnl,5fthf,xyl3,met__L,gm2lipa,C05770,cu,akg,adn,ethso3,ergst,tchola,cpgn,hxan,orn,pgp180,4h3npacald,sula,chtbs,galman4,arsni2,murein3px3p,cit,fe3,pgp120,ps141,thr__L,cro4,ldl_hs,inost,gua,ttdcea,mobd,pe180,fru,for,pe18111Z1819Z,HC00005,g3pc,istnt,protein,pelinl_hs,pg181,ps140,pg160,pg140,26dmani,hxa,glyc2p,mops,dsbgrd,cd2,ps161,4abut,xylan8,asp__L,o2,hdca,malt,lineth,pgp140,na1,pail1819Z160,fum,taur,g3pe,pe1801819Z,kdo2lipid4,pro__L,ocdca,cl,pentso3,co2,dad_2,thymd,cytd,galman6,hdcea,Lcyst,val__L,pe181,but,enlipidA_LptA,pa180,pa140,crvs,dcyt,h2o2,buts,salchs4,ocdcea,ascb__L,manglyc,glu__L,galt,ca2,glyald,glcman4,ferrich,pa141,pe1819Z1819Z,asn__L,meglyxyl,cbl2,LptA,acmum,g3pi,melib,ade,mso3,galman600,lipa,glyc3p,lys__L,metox__R,gal,acmana,ps181,pe160,pe140,tsul,trp__L,pgp181,galctn__D,pe1801829Z12Z,pg141,3mb,ile__L,acolipa,glcman600,pgp18111Z160,lac__D,arab__L,ura
no_ortho_Pvinckeivinckeivincke,k,glyc,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,so4,cu2,pe1801845Z9Z12Z15Z,man,butso3,urea,rib__D,ptrc,chol,pail18111Z160,hghhlipan,lyslyslys,pgp160,pa161,gthrd,ps160,leu__L,nmn,pg120,enter,no2,pheme,fecost,octa,gdp,pe1829Z12Z1835Z9Z12Z,pgp161,pa181,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,gln__L,zymst,pe141,hemozoin,ttdca,h2o,pe1819Z1835Z9Z12Z,thmmp,pa120,tungs,mg2,hghhlipa,sulfac,arg__L,pa160,pe18111Z1829Z12Z,h,pe18111Z1845Z9Z12Z15Z,fe2,pi,cobalt2,ps120,lac__L,sprm,pg180,pgp141,lipa_cold,ac,gmp,pe1819Z1845Z9Z12Z15Z,isetac,ni2,colipa,lanost,pg161,ddca,met__D,pe120,pg18111Z160,pg1819Z160,gthox,pe161,zn2,met__L,cu,ethso3,ergst,tchola,orn,pgp180,cit,fe3,pgp120,ps141,ttdcea,mobd,pe180,fru,for,pe18111Z1819Z,pur,protein,pg181,ps140,pg160,pg140,hxa,hb,cd2,ps161,hdca,pgp140,na1,pail1819Z160,pe1801819Z,kdo2lipid4,pail,pro__L,ocdca,co2,hdcea,pe181,val__L,pa180,pa140,h2o2,ocdcea,glu__L,ca2,glyald,crn,ferrich,pa141,pe1819Z1819Z,mso3,lipa,gal,ps181,pe140,pe160,drib,tsul,pgp181,ptd1ino,pe1801829Z12Z,pg141,ile__L,pgp18111Z160,salchs4,arab__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_EhistolyticaHM1IMSS-,k,glyc,ctbt,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,bz,dca,sbt__D,progly,so4,ibt,o16a4colipa,maltttr,colipap,his__L,arsenb,pe1801845Z9Z12Z15Z,man,mal__L,rib__D,ptrc,mantr,salcn,so3,dhap,pail18111Z160,succ,pgp160,pta,pa161,enlipidA,gthrd,manb,tyrtyr,leu__L,nmn,pg120,enter,sucr,no2,g6p,lcts,pheme,acgam,ppa,octa,cys__L,fecost,gly,pe1829Z12Z1835Z9Z12Z,pgp161,pa181,enlipa,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,gln__L,ala__L,zymst,pe141,ttdca,h2o,tre,pe1819Z1835Z9Z12Z,btoh,pa120,g1p,mg2,spmd,gam,n2,arg__L,icit,pa160,pe18111Z1829Z12Z,cgly,h,pe18111Z1845Z9Z12Z15Z,metox,fe2,pi,cobalt2,actn__R,cellb,metsox_S__L,bzal,pgp141,tyr__L,pg180,lipa_cold,ac,pe1819Z1845Z9Z12Z15Z,ni2,colipa,acgam6p,nh4,lanost,pac,salchs2fe,no3,pg161,ser__L,ddca,met__D,eca4colipa,h2,pe120,cell4,pg18111Z160,arbt,pg1819Z160,glcur,pe161,s7p,zn2,mnl,trpiletrp,met__L,cu,crn__D,ergst,tchola,hxan,pser__L,orn,pgp180,salchs4fe,chtbs,cit,fe3,pgp120,ileargile,thr__L,inost,gua,pyr,ttdcea,mobd,pe180,fru,for,pe18111Z1819Z,g3pc,protein,pg181,pg160,nad,hxa,pg140,phe__L,cd2,4abut,asp__L,hdca,malt,alaala,pgp140,na1,pail1819Z160,fum,csn,taur,pe1801819Z,kdo2lipid4,pail,pro__L,ocdca,cl,prolb,co2,meoh,hdcea,pe181,val__L,but,amp,enlipidA_LptA,pa180,pa140,etoh,ocdcea,ascb__L,manglyc,ag,glu__L,galt,ca2,crn,pa141,LptA,2pg,pe1819Z1819Z,asn__L,cell6,acmum,g3pi,metox__R,lipa,glyc3p,lys__L,gal,acmana,pe140,pe160,drib,tsul,trp__L,pgp181,tyrphetyr,ptd1ino,pe1801829Z12Z,pg141,3mb,f6p,4hbz,ile__L,manttr,acgam1p,acolipa,pgp18111Z160,salchs4,arab__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NceranaeBRL0,k,epist,tmp,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,so4,o16a4colipa,maltttr,cu2,colipap,pe1801845Z9Z12Z15Z,valleuphe,arbtn_fe3,hg2,thrilearg,pail18111Z160,hghhlipan,lyslyslys,pgp160,pa161,leuasnasp,enlipidA,gthrd,ps160,feenter,pg120,dpcoa,14glucan,glucan6,pheme,feoxam,fecost,octa,cys__L,pe1829Z12Z1835Z9Z12Z,pgp161,maltpt,ileasnhis,pa181,enlipa,pe1801835Z9Z12Z,pe1819Z1829Z12Z,zymst,pe141,ttdca,h2o,fecrm,tre,pe1819Z1835Z9Z12Z,pa120,mg2,hghhlipa,arg__L,pa160,pe18111Z1829Z12Z,cgly,h,fe3hox,pe18111Z1845Z9Z12Z15Z,fe2,ps120,cobalt2,malthx,pgp141,pg180,fe3dcit,lipa_cold,pe1819Z1845Z9Z12Z15Z,malttr,ni2,colipa,lanost,salchs2fe,pg161,ddca,eca4colipa,pe120,pg18111Z160,gthox,pg1819Z160,pe161,zn2,ileprolys,ergst,cpgn,pgp180,salchs4fe,fe3dhbzs,pgp120,fe3,ps141,ileargile,atp,ttdcea,mobd,pe180,pe18111Z1819Z,protein,pg181,ps140,pg160,pg140,hxa,pan4p,cd2,ps161,aspvalasn,hdca,malt,pgp140,na1,thrasntyr,pail1819Z160,pe1801819Z,kdo2lipid4,ppi,ocdca,metmetile,hdcea,pe181,amp,glucan1500,enlipidA_LptA,pa180,pa140,h2o2,pap,ocdcea,glu__L,ca2,ferrich,pa141,LptA,pe1819Z1819Z,lipa,trpthrile,gal,ps181,pe140,pe160,tsul,pgp181,pe1801829Z12Z,pg141,acolipa,pgp18111Z160,arab__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TcruzimarinkelleiB,k,glyc,ctbt,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,sbt__D,so4,o16a4colipa,cu2,colipap,his__L,hco3,arsenb,man,butso3,pe1801845Z9Z12Z15Z,HC00009,urea,rib__D,arbtn_fe3,ptrc,pail18111Z160,hghhlipan,pgp160,LalaDgluMdap,pa161,enlipidA,gthrd,ps160,leu__L,pg120,sucr,pqh2,pheme,acgam,feoxam,octa,cys__L,fecost,tag_cho,gdp,gly,pe1829Z12Z1835Z9Z12Z,tag_hs,pgp161,pa181,enlipa,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,gln__L,ala__L,zymst,pe141,ttdca,h2o,fecrm,tre,pchol_hs,thm,pe1819Z1835Z9Z12Z,g1p,pa120,tungs,mg2,spmd,gam,hghhlipa,arg__L,chsterol,pa160,pe18111Z1829Z12Z,h,fe3hox,pe18111Z1845Z9Z12Z15Z,metox,fe2,pi,cobalt2,ps120,actn__R,pgp141,tyr__L,fe3dcit,pg180,lipa_cold,lpam,ac,gmp,hexc,galur,pe1819Z1845Z9Z12Z15Z,isetac,clpn141,ni2,colipa,nh4,lanost,ser__L,pg161,no3,HC00007,mag_hs,ddca,met__D,eca4colipa,pe120,gm1lipa,pg18111Z160,arbt,pe,pg1819Z160,glcur,pe161,zn2,mnl,HC00008,met__L,gm2lipa,cu,xolest2_hs,crn__D,ergst,tchola,cpgn,orn,pgp180,chtbs,pgp120,fe3,ps141,thr__L,ldl_hs,inost,pq,ttdcea,mobd,hdl_hs,pe180,fru,pe18111Z1819Z,HC00005,C06315,protein,pg181,ps140,pg160,pg140,hxa,LalaDgluMdapDala,cd2,ps161,asp__L,hdca,malt,alaala,pgp140,na1,mettrpphe,pail1819Z160,dag_cho,taur,pe1801819Z,kdo2lipid4,pro__L,ocdca,phephethr,cl,prolb,HC00006,tudca3s,hdcea,pe181,val__L,enlipidA_LptA,pa180,pa140,ocdcea,ascb__L,manglyc,glu__L,galt,ca2,glyald,crn,pa141,LptA,pe1819Z1819Z,asn__L,cbl2,acmum,metox__R,lipa,lys__L,gal,acmana,pe140,pe160,ps181,drib,tsul,pgp181,pe1801829Z12Z,pg141,ile__L,acolipa,pgp18111Z160,arab__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcynomolgi,12dgr181,k,2agpe140,glyc,epist,glyb,glc__D,pgp1819Z160,mn2,xyl__D,pe18111Z1835Z9Z12Z,ps180,dca,so4,o16a4colipa,cu2,colipap,his__L,pe1801845Z9Z12Z15Z,man,2agpg141,2agpg161,urea,rib__D,ptrc,12dgr140,chol,cdpdag,2agpe141,pail18111Z160,hghhlipan,pgp160,pa161,dcacoa,enlipidA,gthrd,ps160,leu__L,12dgr160,feenter,pg120,enter,no2,Rtotal,xolest2,2agpe161,cdpdhdec9eg,camp,pheme,fecost,octa,cys__L,pnto__R,gdp,gly,pe1829Z12Z1835Z9Z12Z,pgp161,2agpe160,xan,pa181,enlipa,chitob,pe1819Z1829Z12Z,pe1801835Z9Z12Z,o2s,gln__L,ala__L,zymst,dsbaox,pe141,hemozoin,ttdca,dgsn,cdpdddecg,h2o,cdpdodec11eg,gsn,pe1819Z1835Z9Z12Z,thmmp,pa120,tungs,ins,mg2,spmd,hghhlipa,chsterol,arg__L,pa160,pe18111Z1829Z12Z,tdecoa,h,dsbard,2agpg160,pe18111Z1845Z9Z12Z15Z,metox,fe2,pi,cobalt2,ps120,lac__L,2agpe120,actn__R,12dgr180,pc,pg180,pgp141,tyr__L,lipa_cold,2ddecg3p,ac,gmp,ficytc6,pe1819Z1845Z9Z12Z15Z,ni2,colipa,protein_t,nh4,lanost,pcox,pg161,ser__L,no3,ddca,met__D,eca4colipa,pe120,tdcoa,pg18111Z160,pe,pg1819Z160,pe161,zn2,focytc6,cdpdtdecg,met__L,sphmyln,cu,adn,ergst,tchola,odecoa,2agpg120,orn,pgp180,hxan,fe3dhbzs,din,2agpg181,hxcoa,cit,fe3,pgp120,ps141,2agpe180,thr__L,inost,gua,ttdcea,mobd,pe180,2agpg180,fru,for,pe18111Z1819Z,protein,pg181,ps140,pg160,pg140,hxa,hb,phe__L,cd2,ps161,ddcacoa,12dgr161,dag,o2,asp__L,hdca,pgp140,na1,pail1819Z160,taur,gluside,pe1801819Z,kdo2lipid4,pail,pro__L,ocdca,hdcoa,cysi__L,co2,all__D,dolichol,dad_2,stcoa,hdcea,pe181,val__L,enlipidA_LptA,occoa,pa180,pa140,pap,ocdcea,glu__L,Rtotalcoa,ca2,glyald,12dgr120,crn,pa141,LptA,cdpdtdec7eg,pe1819Z1819Z,asn__L,2agpg140,cdpdhdecg,metox__R,ade,lipa,pcrd,amet,lys__L,gal,pe140,ps181,pe160,pmtcoa,gthox_protein,12dgr141,drib,tsul,trp__L,pgp181,2agpe181,ptd1ino,pe1801829Z12Z,pg141,cdpdodecg,ile__L,acolipa,pgp18111Z160,salchs4,arab__L,35cgmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
