,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296
PfalciparumSN01,arg__L,cdpdodec11eg,gly,12dgr160,pydxn,mal__L,epist,dsbard,thr__L,pdx5p,2agpg160,12dgr120,ac,gln__L,pgp1819Z160,ps161,hxan,pg141,pmtcoa,dtdp,pe1819Z1835Z9Z12Z,2agpe120,xyl__D,imp,pg160,pg180,no3,sucr,enter,ddcacoa,HC01361,chitob,cdpdodecg,hghhlipa,rib__D,dpcoa,sphmyln,leu__L,asn__L,his__L,12dgr141,glyc,enlipidA,2ddecg3p,ser__L,so3,ppi,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,cu2,pnto__R,idp,pe18111Z1835Z9Z12Z,tyr__L,ahdt,odecoa,pgp120,gua,no2,pe120,pap,mobd,taur,for,pe181,cd2,colipa,ferrich,pan4p,12dgr161,ttdca,hemozoin,dad_2,12dgr181,ptd1ino,pa141,2agpg161,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pg161,pa180,o2s,dolichol,co2,dca,pg1819Z160,zn2,pcox,avite1,met__L,kdo2lipid4,pe141,pg140,chsterol,cobalt2,ps141,mn2,hco3,pe140,ins,camp,ade,fum,clpn141,pgp18111Z160,12dgr140,man,spmd,cro4,dag,pi,tdecoa,pc,ipdp,5mthf,so4,atp,hb,pe18111Z1829Z12Z,pa160,2agpe140,2agpg140,hghhlipan,ps181,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,o2,35cgmp,thm,xolest2,glu__L,pg181,fecost,enlipidA_LptA,occoa,trp__L,hxa,pe1829Z12Z1835Z9Z12Z,ficytc6,2agpe180,din,pail18111Z160,xan,lipa,enlipa,LptA,protein,chol,glyald,tdcoa,lipa_cold,orn,gluside,pa161,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,cdpdhdecg,pe161,pgp160,pgp140,cdpdtdec7eg,pe,amet,coa,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,hdca,tsul,ocdca,lanost,hxcoa,asp__L,hdcoa,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,pa140,protein_t,cit,octa,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,succ,h,pe1819Z1829Z12Z,dttp,cysi__L,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,salchs4,dsbaox,mg2,met__D,val__L,acolipa,cu,ps140,2agpg181,dgsn,lipoate,pa181,lys__L,pe1819Z1819Z,nh4,eca4colipa,pcrd,lac__L,2agpe181,pail1819Z160,citr__L,tag,hdcea,pgp161,CE5022,ps120,fru,glc__D,5fthf,pa120,12dgr180,2agpe141,ps160,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,gsn,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NausubeliERTm6,arg__L,epist,ileprolys,tre,gln__L,salchs4fe,pgp1819Z160,ps161,no3,actn__R,pe1819Z1835Z9Z12Z,pg141,xyl__D,imp,pg160,pg180,sucr,lyslyslys,hghhlipa,rib__D,g3pi,asn__L,hislysthr,xyl3,so3,glyc2p,ps180,malttr,cu2,g3ps,idp,pe18111Z1835Z9Z12Z,metmetile,mso3,pgp120,cbl2,no2,pe120,mobd,taur,pe181,cd2,colipa,ferrich,glcglyc,ttdca,h2o2,Lcyst,pa141,salchs2fe,gthox,ocdcea,xylb,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,istnt,dca,pg1819Z160,zn2,glyc3p,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,mn2,feenter,hco3,pe140,pgp18111Z160,spmd,cro4,pi,so4,buts,g3pe,pe18111Z1829Z12Z,pa160,hghhlipan,ps181,malthp,thrthrarg,k,pe1801829Z12Z,o2,glu__L,eths,pg181,fecost,hxa,pe1829Z12Z1835Z9Z12Z,hexs,leuleu,pail18111Z160,lipa,protein,lipa_cold,orn,pa161,pgp181,fe3,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,mops,leuleutrp,pe161,pgp140,pgp160,maltttr,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,inost,pe1801835Z9Z12Z,valleuphe,pgp141,14glucan,maltpt,pa140,hislysile,cit,octa,lysargleu,na1,cgly,pe180,ca2,fe2,pgp180,h,pe1819Z1829Z12Z,pe1819Z1845Z9Z12Z15Z,h2o,pe160,mg2,xylan4,lystyrile,g3pc,ps140,pa181,pe1819Z1819Z,nh4,pail1819Z160,hdcea,pgp161,ps120,glc__D,malthx,g3pg,fe3dhbzs,pa120,ps160,sula,gthrd,tungs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_HeriocheirGB1,arg__L,metox__R,epist,ileprolys,gln__L,pgp1819Z160,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,imp,pg160,pg180,lyslyslys,hghhlipa,g3pi,isetac,enlipidA,glyc2p,ps180,murein3p3p,tchola,murein3px3p,malttr,g3ps,pnto__R,idp,pe18111Z1835Z9Z12Z,pgp120,asnasnarg,pe120,taur,pe181,cd2,colipa,ferrich,ttdca,h2o2,pa141,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,dca,pg1819Z160,zn2,glyc3p,met__L,kdo2lipid4,pe141,pg140,fol,cobalt2,ps141,mn2,pe140,pgp18111Z160,spmd,pi,so4,g3pe,pe18111Z1829Z12Z,pa160,ileargile,hghhlipan,ps181,k,pe1801829Z12Z,glu__L,pg181,fecost,enlipidA_LptA,murein5p3p,hxa,pe1829Z12Z1835Z9Z12Z,lyspheile,leuasnasp,pail18111Z160,lipa,enlipa,butso3,LptA,protein,lipa_cold,pa161,pgp181,fe3,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,leuleutrp,pe161,pgp140,pgp160,maltttr,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,pe1801835Z9Z12Z,valleuphe,pgp141,14glucan,maltpt,pa140,cit,octa,lysargleu,na1,cgly,pe180,ca2,fe2,pgp180,h,pe1819Z1829Z12Z,colipap,pe1819Z1845Z9Z12Z15Z,h2o,thrasntyr,pe160,murein5px3p,mg2,met__D,g3pc,cu,acolipa,ps140,pa181,pe1819Z1819Z,eca4colipa,ileasnhis,pail1819Z160,hdcea,pgp161,ps120,metox,malthx,g3pg,pa120,ps160,gthrd,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PrelictumSGS1-like,epist,ac,pgp1819Z160,crn__D,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,xyl__D,pg160,pg180,lyslyslys,glyb,chitob,sprm,hghhlipa,rib__D,asntyrthr,glyc,enlipidA,ps180,tchola,cu2,pe18111Z1835Z9Z12Z,metmetile,pgp120,no2,pe120,mobd,taur,for,pe181,cd2,colipa,ttdca,h2o2,hemozoin,ptd1ino,pa141,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,co2,dca,pg1819Z160,zn2,pcox,kdo2lipid4,pe141,pg140,cobalt2,cbl1hbi,ps141,mn2,pe140,glucan6,clpn141,pgp18111Z160,man,pi,so4,hb,pe18111Z1829Z12Z,pa160,gmp,ileargile,hghhlipan,ps181,thrthrarg,k,pe1801829Z12Z,o2,pg181,fecost,enlipidA_LptA,hxa,pe1829Z12Z1835Z9Z12Z,lyspheile,ficytc6,glcman6,pail18111Z160,lipa,enlipa,LptA,protein,chol,glyald,lipa_cold,orn,thmmp,pa161,pgp181,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,pheme,pe161,pgp140,pgp160,crn,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,hdca,tsul,ocdca,lanost,ctbt,inost,pe1801835Z9Z12Z,pgp141,pa140,cit,octa,na1,pe180,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,mg2,lystyrile,acolipa,cu,ps140,pa181,pe1819Z1819Z,eca4colipa,pcrd,lac__L,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,pa120,ps160,gthrd,tungs,gdp,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pchabaudichabaudi,arg__L,cdpdodec11eg,gly,12dgr160,epist,dsbard,thr__L,2agpg160,12dgr120,ac,salchs4fe,pgp1819Z160,pur,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,pmtcoa,2agpe120,xyl__D,pg160,pg180,hxan,no3,ethso3,ddcacoa,glyb,chitob,cdpdodecg,hghhlipa,rib__D,all__D,his__L,sphmyln,leu__L,asn__L,isetac,12dgr141,glyc,feoxam,2ddecg3p,fe3hox,ser__L,so3,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,cu2,pnto__R,pe18111Z1835Z9Z12Z,tyr__L,fecrm,odecoa,mso3,pgp120,gua,no2,pe120,pap,mobd,taur,for,pe181,cd2,colipa,12dgr161,ttdca,hemozoin,dad_2,12dgr181,pa141,salchs2fe,2agpg161,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pg161,pa180,o2s,dolichol,co2,dca,pg1819Z160,zn2,pcox,met__L,kdo2lipid4,pe141,pg140,chsterol,cobalt2,ps141,mn2,feenter,pe140,ins,camp,ade,pgp18111Z160,man,12dgr140,spmd,cro4,dag,pi,tdecoa,pc,so4,hb,pe18111Z1829Z12Z,pa160,2agpe140,2agpg140,hghhlipan,ps181,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,o2,35cgmp,xolest2,glu__L,thm,pg181,fecost,trp__L,occoa,hxa,pe1829Z12Z1835Z9Z12Z,ficytc6,2agpe180,din,pail18111Z160,xan,lipa,butso3,protein,chol,glyald,tdcoa,lipa_cold,orn,gluside,pa161,sulfac,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,cdpdhdecg,pe161,pgp160,pgp140,cdpdtdec7eg,pe,amet,crn,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,hdca,tsul,ocdca,lanost,hxcoa,asp__L,hdcoa,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,pa140,protein_t,cit,octa,cpgn,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,cysi__L,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,dsbaox,mg2,val__L,cu,ps140,2agpg181,dgsn,pa181,arbtn_fe3,lys__L,pe1819Z1819Z,nh4,pcrd,lac__L,2agpe181,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,fe3dhbzs,pa120,12dgr180,2agpe141,ps160,gln__L,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,gsn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_VbrassicaformisCCMP3155,arg__L,metox__R,gly,bilea,mal__L,epist,thr__L,ac,tre,gln__L,ibt,4abut,hxan,no3,actn__R,pgp1819Z160,pe1819Z1835Z9Z12Z,pg141,xyl__D,imp,pg180,LptA,pg160,sucr,ethso3,enter,glyb,HC01361,chitob,ura,hghhlipa,rib__D,meglyxyl,g3pi,his__L,asn__L,pentso3,cl,leu__L,isetac,glyc,feoxam,enlipidA,fe3hox,ser__L,xyl3,lido,so3,degly,glyc2p,ps180,murein3p3p,tchola,murein3px3p,malttr,cu2,g3ps,idp,pe18111Z1835Z9Z12Z,tyr__L,fecrm,ahdt,gm2lipa,gua,mso3,pgp120,cbl2,no2,pe120,mobd,taur,for,arsenb,pe181,cd2,acgam,antim,sbt__D,colipa,ferrich,ttdca,h2o2,galur,4h3npacald,dad_2,galt,mnl,Lcyst,pa141,ps161,ocdcea,nmn,xylb,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,manglyc,pg161,pa180,galman6,co2,istnt,dca,pg1819Z160,acmana,zn2,lcts,glyc3p,met__L,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,mn2,ade,but,hco3,fum,pe140,clpn141,pgp18111Z160,man,lac__D,hg2,spmd,cro4,pi,arbt,dsbgox,so4,buts,g3pe,pe18111Z1829Z12Z,pa160,gmp,3mb,ps181,hghhlipan,malthp,pta,adn,k,pe1801829Z12Z,26dmani,o2,galctn__D,thm,glu__L,eths,trp__L,fecost,enlipidA_LptA,murein5p3p,dsbcrd,hxa,pg181,gam,pe1829Z12Z1835Z9Z12Z,hexs,glcman6,din,rnam,glcur,ppc1r,xan,pail18111Z160,lipa,enlipa,melib,butso3,glyclt,thymd,chol,lipa_cold,orn,glyald,pa161,3ntym,sulfac,g1p,akg,cys__L,fe3,tartr__L,pro__L,pgp181,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,protein,pheme,mops,hexc,pe161,pgp160,pgp140,maltttr,chtbs,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,dsbcox,malt,hdca,tsul,ocdca,galman4,lanost,asp__L,galman600,ascb__L,inost,pe1801835Z9Z12Z,ala__L,glcman4,xylan12,pgp141,14glucan,maltpt,pa140,cit,acnam,octa,cpgn,na1,cgly,pe180,dcyt,ca2,gal,duri,fe2,succ,h,pgp180,pe1819Z1829Z12Z,gm1lipa,egly,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,salchs4,murein5px3p,mg2,xylan4,dsbgrd,pectin,cytd,met__D,val__L,g3pc,cu,acolipa,ppc1o,ps140,lys__L,arbtn_fe3,pa181,pe1819Z1819Z,nh4,xylan8,arsna,eca4colipa,lac__L,pail1819Z160,hdcea,glcman600,pgp161,ps120,metox,fru,glc__D,malthx,5fthf,acmum,g3pg,pa120,arsni2,ps160,ile__L,sula,uri,gthrd,tungs,gdp,o16a4colipa,,,
no_ortho_Pvinckeivinckeivinckei,arg__L,epist,ac,gln__L,pgp1819Z160,pur,ps161,pg141,pe1819Z1835Z9Z12Z,xyl__D,imp,pg160,pg180,sucr,ethso3,enter,lyslyslys,glyb,HC01361,chitob,hghhlipa,rib__D,dpcoa,leu__L,amp,isetac,glyc,drib,ppi,ps180,tchola,cu2,idp,pe18111Z1835Z9Z12Z,ahdt,mso3,pgp120,no2,pe120,mobd,for,pe181,cd2,colipa,ferrich,pan4p,ttdca,hemozoin,ptd1ino,pa141,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,co2,dca,pg1819Z160,zn2,met__L,kdo2lipid4,pe141,pg140,cobalt2,ps141,mn2,hco3,pe140,pgp18111Z160,man,pi,so4,atp,hb,pe18111Z1829Z12Z,pa160,gmp,hghhlipan,ps181,k,pe1801829Z12Z,glu__L,pg181,fecost,hxa,pe1829Z12Z1835Z9Z12Z,pail18111Z160,lipa,butso3,protein,chol,glyald,lipa_cold,orn,thmmp,pa161,sulfac,pgp181,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,pheme,pe161,pgp140,pgp160,crn,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,hdca,tsul,ocdca,lanost,pe1801835Z9Z12Z,pgp141,pa140,cit,octa,na1,cgly,pe180,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,salchs4,mg2,met__D,val__L,cu,ps140,pa181,pe1819Z1819Z,lac__L,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,5fthf,pa120,ps160,ile__L,gthrd,tungs,gdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_EhistolyticaHM1IMSS-A,arg__L,metox__R,acgam6p,mal__L,epist,thr__L,manttr,ac,tre,ibt,4abut,crn__D,actn__R,pgp1819Z160,dtdp,pe1819Z1835Z9Z12Z,pg141,xyl__D,imp,pg180,pg160,sucr,enter,glyb,chitob,g6p,rib__D,trpiletrp,g3pi,his__L,asn__L,leu__L,pser__L,amp,isetac,enlipidA,acgam1p,f6p,ser__L,tchola,manb,idp,pe18111Z1835Z9Z12Z,tyr__L,xolest2_cho,pgp120,no2,pe120,mobd,taur,for,arsenb,pe181,cd2,acgam,colipa,sbt__D,cell6,ttdca,dad_2,galt,mnl,pa141,ptd1ino,ocdcea,nmn,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,manglyc,pa180,pg161,co2,dca,pg1819Z160,metsox_S__L,acmana,zn2,lcts,glyc3p,met__L,kdo2lipid4,chsterol,pg140,pe141,cobalt2,tyrphetyr,mn2,hco3,but,pe140,fum,pgp18111Z160,man,spmd,pi,arbt,so4,atp,s7p,pe18111Z1829Z12Z,pa160,3mb,ileargile,pta,adn,k,pe1801829Z12Z,o2,glu__L,pg181,fecost,prolb,enlipidA_LptA,trp__L,hxa,gam,pe1829Z12Z1835Z9Z12Z,din,salcn,pail18111Z160,lipa,enlipa,butso3,LptA,protein,lipa_cold,orn,pa161,2pg,g1p,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,cellb,Rtotal,pheme,csn,pe161,pgp140,pgp160,crn,chtbs,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,ctbt,ascb__L,inost,pe1801835Z9Z12Z,ala__L,pgp141,pa140,cit,octa,na1,pe180,ca2,gal,nad,fe2,pgp180,succ,h,pe1819Z1829Z12Z,dttp,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,cell4,salchs4,mantr,mg2,met__D,g3pc,acolipa,lys__L,pa181,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,metox,fru,glc__D,acmum,dhap,pa120,ile__L,phe__L,gthrd,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NceranaeBRL01,arg__L,epist,ileprolys,glucan1500,tre,salchs4fe,pgp1819Z160,ps161,pg141,pe1819Z1835Z9Z12Z,xyl__D,imp,pg160,pg180,lyslyslys,hghhlipa,feoxam,enlipidA,fe3hox,ps180,malttr,cu2,idp,pe18111Z1835Z9Z12Z,metmetile,fecrm,pgp120,pe120,mobd,pe181,cd2,colipa,ferrich,ttdca,h2o2,pa141,salchs2fe,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,pg161,ergst,pa180,dca,pg1819Z160,zn2,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,mn2,feenter,pe140,glucan6,pgp18111Z160,leuasplys,hg2,pi,so4,pe18111Z1829Z12Z,pa160,ileargile,hghhlipan,ps181,thrthrarg,k,pe1801829Z12Z,glu__L,pg181,fecost,enlipidA_LptA,hxa,pe1829Z12Z1835Z9Z12Z,leuasnasp,pail18111Z160,lipa,enlipa,LptA,protein,lipa_cold,pa161,pgp181,cys__L,fe3,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,pheme,pe161,pgp160,pgp140,maltttr,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,pe1801835Z9Z12Z,valleuphe,pgp141,14glucan,maltpt,pa140,octa,cpgn,na1,cgly,pe180,ca2,gal,fe2,pgp180,h,pe1819Z1829Z12Z,colipap,pe1819Z1845Z9Z12Z15Z,h2o,thrasntyr,pe160,aspvalasn,arab__L,mg2,acolipa,ps140,trpthrile,pa181,arbtn_fe3,pe1819Z1819Z,eca4colipa,ileasnhis,pail1819Z160,hdcea,pgp161,ps120,glc__D,malthx,fe3dhbzs,pa120,ps160,gthrd,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TcruzimarinkelleiB7,arg__L,metox__R,gly,epist,xolest2_hs,thr__L,ac,tre,gln__L,pgp1819Z160,crn__D,ps161,no3,actn__R,pe1819Z1835Z9Z12Z,pg141,xyl__D,pg160,pg180,sucr,glyb,chitob,pq,hghhlipa,rib__D,his__L,asn__L,leu__L,cl,isetac,glyc,feoxam,enlipidA,drib,LalaDgluMdap,pe_hs,fe3hox,ser__L,ps180,tchola,cu2,pe18111Z1835Z9Z12Z,tyr__L,fecrm,alaala,gm2lipa,pgp120,cbl2,no2,pe120,mobd,taur,arsenb,pe181,cd2,acgam,colipa,sbt__D,ttdca,galur,galt,mnl,pa141,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,manglyc,pa180,pg161,dca,pg1819Z160,acmana,zn2,met__L,kdo2lipid4,pe141,pg140,mettrpphe,chsterol,cobalt2,fe3dcit,ps141,mn2,hco3,LalaDgluMdapDala,pe140,clpn141,pgp18111Z160,man,spmd,pi,arbt,so4,pe18111Z1829Z12Z,pa160,gmp,ps181,hghhlipan,k,pe1801829Z12Z,thm,glu__L,pg181,fecost,prolb,enlipidA_LptA,hxa,gam,pe1829Z12Z1835Z9Z12Z,glcur,pail18111Z160,lipa,enlipa,butso3,LptA,protein,glyald,lipa_cold,orn,pa161,g1p,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,Rtotal,pheme,hexc,pe161,pgp140,pgp160,pe,crn,chtbs,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,ctbt,ascb__L,inost,pe1801835Z9Z12Z,ala__L,pgp141,pa140,octa,cpgn,na1,pe180,galgluside_hs,ca2,gal,fe2,pgp180,h,pe1819Z1829Z12Z,gm1lipa,colipap,pe1819Z1845Z9Z12Z15Z,h2o,phepheasn,pe160,arab__L,mg2,xylan4,met__D,val__L,acolipa,cu,ps140,pqh2,lys__L,arbtn_fe3,pa181,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,ps120,metox,fru,glc__D,acmum,pa120,ps160,ile__L,gthrd,tungs,gdp,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcynomolgiB,arg__L,metox__R,cdpdodec11eg,gly,12dgr160,dsbard,thr__L,2agpg160,12dgr120,gsn,ac,gln__L,pgp1819Z160,ps161,hxan,pg141,pmtcoa,dtdp,pe1819Z1835Z9Z12Z,2agpe120,xyl__D,imp,pg160,pg180,no3,sucr,enter,ddcacoa,glyb,HC01361,chitob,cdpdodecg,hghhlipa,rib__D,dpcoa,sphmyln,leu__L,asn__L,his__L,12dgr141,glyc,2ddecg3p,ser__L,ppi,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,malttr,cu2,pnto__R,idp,pe18111Z1835Z9Z12Z,tyr__L,ahdt,odecoa,pgp120,gua,no2,pe120,pap,mobd,for,pe181,colipa,pan4p,12dgr161,ttdca,hemozoin,dad_2,12dgr181,pa141,2agpg161,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,pg161,pa180,o2s,dolichol,co2,dca,pg1819Z160,zn2,met__L,kdo2lipid4,pe141,pg140,chsterol,cobalt2,ps141,mn2,feenter,hco3,pe140,ins,ade,camp,pgp18111Z160,man,12dgr140,spmd,dag,pi,tdecoa,pc,so4,atp,hb,pe18111Z1829Z12Z,pa160,gmp,2agpe140,hghhlipan,ps181,2agpg140,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,35cgmp,xolest2,glu__L,pg181,trp__L,occoa,hxa,pe1829Z12Z1835Z9Z12Z,2agpe180,din,pail18111Z160,xan,lipa,protein,chol,glyald,tdcoa,lipa_cold,orn,gluside,pa161,thmmp,pgp181,cys__L,fe3,pro__L,ttdcea,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,cdpdhdecg,pe161,pgp160,pgp140,maltttr,cdpdtdec7eg,pe,amet,crn,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,malt,hdca,ocdca,hxcoa,asp__L,hdcoa,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,14glucan,maltpt,pa140,protein_t,cit,octa,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,dttp,cysi__L,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,salchs4,dsbaox,mg2,met__D,val__L,cu,ps140,2agpg181,dgsn,pa181,lys__L,pe1819Z1819Z,nh4,lac__L,2agpe181,pail1819Z160,hdcea,pgp161,ps120,metox,fru,glc__D,malthx,fe3dhbzs,pa120,12dgr180,2agpe141,ps160,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,gdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
