,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
TgondiiFOU,ddca,etha,thr__L,salchs4fe,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,4abut,asn__L,pe18111Z1829Z12Z,pe180,pg180,pg181,26dmani,citr__L,cit,murein5p3p,tchola,mg2,ac,gthrd,pe160,inost,eca4colipa,g3pc,pail18111Z160,isetac,ca2,pgp160,pheme,ptrc,sprm,colipap,pgp140,enlipidA,h2o,gal__L,lido,murein3px3p,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,butso3,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,chsterol,ser__L,salchs2fe,pa120,glyc3p,h,lipoate,so4,taur,lipa,ttdcea,fe3dhbzs,pgp1819Z160,octa,fru,leu__L,chol,pg161,malt,drib,lipa_cold,ala__L,glyb,chols,dca,glu__L,lac__L,k,pgp161,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,g3pe,LptA,tungs,pgp18111Z160,sphmyln,g3pg,met__L,tsul,g1p,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,pnto__R,mn2,fe3,feenter,ttdca,hdca,ile__L,fe,succ,lanost,cu2,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,degly,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,fum,glyc,g3ps,pe120,maltpt,murein5px3p,fecost,enter,egly,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,meglyxyl,epist,xyl__D,cl,glyc2p,ocdcea,cys__L,pe1819Z1829Z12Z,pe1819Z1835Z9Z12Z,enlipa,no2,pyr,colipa,g3pi,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,crn,tyr__L,zymst,mobd,gal,murein3p3p,zn2,arab__L,na1,hxa,for,pa181,crm,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LarabicaLEM1108,ddca,12ppd__S,thr__L,tre,pgp180,gam,rib__D,pe1801845Z9Z12Z15Z,pa160,asn__L,lcts,no3,pe18111Z1829Z12Z,pe180,pg180,fecrm,pg181,gm1lipa,glucan6,mso3,thm,mg2,tchola,udcpp,ac,gthrd,pe160,inost,gdp,eca4colipa,pail18111Z160,isetac,sulfac,ca2,pgp160,pheme,ptrc,colipap,pgp140,enlipidA,h2o,galt,arbtn_fe3,his__L,hdcea,acolipa,pe181,pa140,acgam,chitob,butso3,orn,pe161,pe140,manglyc,pg120,protein,met__D,ser__L,udcpdp,pa120,h,xylan4,feoxam,so4,taur,lipa,ttdcea,pgp1819Z160,ethso3,octa,glyald,acmana,fru,leu__L,pg161,ascb__L,malt,drib,lipa_cold,ala__L,glyb,prolb,glucan4,urea,dca,crn__D,glu__L,k,pgp161,acmum,glc__D,o16a4colipa,nh4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,tsul,g1p,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,ttdca,hdca,actn__R,ile__L,fe,ferrich,lanost,cu2,pg160,arbt,pe1819Z1845Z9Z12Z15Z,ergst,pa141,pa180,mnl,hghhlipan,arsenb,pentso3,cu,asp__L,sbt__D,man,cpgn,pe1801829Z12Z,pail1819Z160,glyc,pq,pe120,all__D,fe3hox,fecost,enter,pe1819Z1819Z,hghhlipa,hco3,pe141,pe18111Z1819Z,pg1819Z160,sucr,gln__L,pe1801819Z,cd2,epist,alaala,xyl__D,gm2lipa,pe1819Z1835Z9Z12Z,ocdcea,cys__L,gly,Lcyst,pe1819Z1829Z12Z,enlipa,gmp,colipa,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,crn,zymst,mobd,ctbt,gal,ferxa,zn2,pa181,na1,hxa,chtbs,pro__L,pqh2,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Pyoeliiyoelii17X,ddca,thr__L,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,pe18111Z1829Z12Z,pe180,pg180,pg181,cit,thm,mg2,tchola,ac,gthrd,pe160,inost,gdp,eca4colipa,pail18111Z160,ca2,ficytc6,pgp160,pheme,ptrc,colipap,pgp140,enlipidA,h2o,his__L,hdcea,acolipa,pe181,pa140,chitob,orn,pe161,pe140,pg120,protein,chsterol,pa120,h,cellb,so4,lipa,taur,ttdcea,o2,pgp1819Z160,octa,glyald,fru,chol,leu__L,pg161,hemozoin,drib,lipa_cold,glyb,urea,dca,crn__D,glu__L,lac__L,pcox,k,pgp161,glc__D,o16a4colipa,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,amet,ptd1ino,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,pa161,mn2,fe3,ttdca,hdca,fe,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,spmd,pail1819Z160,cu,pe1801829Z12Z,man,glyc,pe120,focytc6,fecost,enter,pe1819Z1819Z,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,lmn2,pur,pe1801819Z,cd2,epist,xyl__D,pe1819Z1835Z9Z12Z,ocdcea,cys__L,pe1819Z1829Z12Z,enlipa,gmp,no2,colipa,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pgp120,pg141,crn,zymst,mobd,ctbt,gal,zn2,arab__L,na1,hxa,for,pa181,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AalgeraePRA339,ddca,thr__L,tre,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,pe18111Z1829Z12Z,pe180,pg180,pg181,lys__L,cit,mg2,gthrd,pe160,gdp,eca4colipa,pail18111Z160,isetac,ca2,pgp160,pheme,ptrc,colipap,pgp140,enlipidA,h2o,his__L,hdcea,acolipa,metox,pa140,pe181,trp__L,butso3,so3,orn,pta,pe161,pe140,pg120,protein,met__D,pa120,glyc3p,h,so4,taur,lipa,ttdcea,pgp1819Z160,octa,fru,chol,leu__L,pg161,malt,but,lipa_cold,glyb,prolb,chols,dca,glu__L,k,pepd,pgp161,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,3mb,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,ttdca,hdca,ibt,lanost,cu2,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,ectoine,spmd,hghhlipan,arsenb,pail1819Z160,cu,asp__L,man,pe1801829Z12Z,pe120,maltpt,fecost,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,gbbtn,cgly,epist,xyl__D,cl,pe1819Z1835Z9Z12Z,ocdcea,pe1819Z1829Z12Z,enlipa,gmp,colipa,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,crn,zymst,mobd,metox__R,ctbt,gal,zn2,arab__L,na1,hxa,pa181,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EhepatopenaeiTH1,ddca,pap,thr__L,tre,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,pe18111Z1829Z12Z,pe180,gal1p,pg180,pg181,lys__L,mg2,gthrd,pe160,inost,pail18111Z160,ca2,pgp160,pheme,pgp140,h2o,his__L,pe181,pa140,so3,pe161,pe140,pg120,protein,pa120,h,glyc3p,so4,lipa,pgp1819Z160,octa,glyald,leu__L,pg161,malt,lipa_cold,urea,dca,glu__L,k,pgp161,glc__D,cro4,malthp,pg140,pe18111Z1835Z9Z12Z,tungs,pgp18111Z160,amet,tsul,pi,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,fe3,ttdca,hdca,fe,lanost,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,glyc,pe120,maltpt,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,sucr,pe1801819Z,glcglyc,cgly,epist,xyl__D,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,cys__L,colipa,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,zymst,mobd,gal,pa181,na1,hxa,pg18111Z160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VbrassicaformisCCMP3155,ddca,thr__L,tre,malthx,pro__L,galman6,pgp180,maltttr,gam,rib__D,4abut,pe1801845Z9Z12Z15Z,pa160,asn__L,lcts,no3,pe18111Z1829Z12Z,tartr__L,pe180,pg180,fecrm,pg181,ppc1r,26dmani,gm1lipa,mso3,lys__L,arsna,cit,hg2,glcman6,thm,melib,pectin,istnt,murein5p3p,mg2,tchola,dsbgox,ac,gthrd,pe160,inost,gdp,antim,eca4colipa,g3pc,pail18111Z160,isetac,sulfac,ca2,pgp160,h2o2,pheme,ptrc,dcyt,mops,dad_2,colipap,pgp140,enlipidA,h2o,galt,lido,murein3px3p,arbtn_fe3,his__L,hdcea,acolipa,metox,pa140,pe181,xylan8,acgam,trp__L,butso3,so3,chitob,mal__L,orn,pta,pail1819Z160,pe140,manglyc,pe161,pg120,protein,met__D,ser__L,pa120,glyc3p,h,nmn,xylan4,feoxam,glyclt,galur,so4,lipa,ttdcea,o2,pgp1819Z160,ethso3,octa,glyald,acmana,fru,leu__L,chol,galman4,gua,ascb__L,cbl2,hexs,pg161,malt,clpn141,but,lipa_cold,ala__L,5fthf,glyb,3ntym,chols,urea,dca,glu__L,lac__D,lac__L,glcur,k,galctn__D,pgp161,acmum,glc__D,o16a4colipa,nh4,malthp,cro4,ade,glcman4,pg140,pe18111Z1835Z9Z12Z,g3pe,LptA,tungs,pgp18111Z160,g3pg,met__L,3mb,duri,ppc1o,tsul,g1p,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,uri,pa161,thymd,mn2,4h3npacald,fe3,ttdca,hdca,actn__R,ile__L,fe,succ,ferrich,ibt,lanost,cu2,pg160,adn,arbt,pe1819Z1845Z9Z12Z15Z,ergst,akg,malttr,14glucan,pa180,pa141,mnl,degly,hxan,spmd,sula,hghhlipan,bilea,arsenb,eths,buts,pentso3,cu,asp__L,sbt__D,man,cpgn,xan,fum,glyc,g3ps,pe1801829Z12Z,maltpt,pe1819Z1835Z9Z12Z,pe120,murein5px3p,fe3hox,fecost,enter,egly,pe1819Z1819Z,hghhlipa,xylan12,pe141,pe18111Z1819Z,arsni2,pg1819Z160,sucr,gln__L,acnam,pe1801819Z,cd2,xyl3,meglyxyl,glcman600,rnam,cgly,epist,xyl__D,cytd,gm2lipa,cl,dsbgrd,glyc2p,ocdcea,cys__L,gly,ura,Lcyst,galman600,enlipa,gmp,pe1819Z1829Z12Z,colipa,g3pi,dsbcrd,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pgp120,pg141,dsbcox,tyr__L,zymst,mobd,metox__R,gal,murein3p3p,xylb,zn2,arab__L,na1,hxa,for,pa181,chtbs,taur,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,
Pfalciparum3D7,pc,ddca,thr__L,2agpe161,2ddecg3p,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pdx5p,dag,pe18111Z1829Z12Z,pe180,2agpg140,pg180,pg181,fol,ddcacoa,citr__L,lys__L,cit,thm,mg2,tchola,2agpe180,ac,gthrd,coa,pe160,5mthf,occoa,eca4colipa,pail18111Z160,2agpg120,pmtcoa,2agpe141,12dgr161,ca2,pgp160,ficytc6,atp,pheme,ptrc,12dgr141,colipap,pgp140,enlipidA,h2o,2agpg160,pe,his__L,hdcea,acolipa,pe181,pa140,cdpdag,trp__L,chitob,so3,mal__L,orn,pe161,pe140,2agpg161,pg120,protein,met__D,cdpdtdecg,chsterol,2agpe181,ser__L,pa120,12dgr120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,odecoa,o2,pgp1819Z160,cdpdodec11eg,octa,2agpe120,gthox_protein,glyald,fru,leu__L,pg161,hemozoin,clpn141,mlthf,lipa_cold,ala__L,5fthf,urea,dca,cdpdhdecg,4abz,glu__L,lac__L,pcox,k,pgp161,tdecoa,avite1,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,cdpdtdec7eg,LptA,tungs,Rtotalcoa,12dgr140,hdcoa,pgp18111Z160,sphmyln,met__L,amet,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,ipdp,val__L,pa161,phe__L,mn2,Rtotal,fe3,dolichol,pnto__R,ttdca,2agpe140,hdca,hb,ile__L,succ,cdpdodecg,lanost,xolest2,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,2agpg141,o2s,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,asp__L,fum,glyc,pe120,tag,12dgr181,tdcoa,focytc6,gthox,fecost,enter,pe1819Z1819Z,hghhlipa,12dgr160,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,pe1801819Z,cd2,12dgr180,2agpg180,epist,xyl__D,cl,2agpe160,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,stcoa,cdpdhdec9eg,cys__L,gly,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,dcacoa,fe2,pgp120,pg141,cdpdddecg,pail,arg__L,2agpg181,tyr__L,zymst,hxcoa,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,hcys__L,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EdisparSAW760,ddca,thr__L,tre,salchs4fe,starch,mantr,pgp180,gam,rib__D,4abut,pe1801845Z9Z12Z15Z,pa160,lcts,pe18111Z1829Z12Z,pe180,pg180,pg181,glucan6,mso3,lys__L,cit,istnt,mg2,tchola,indole,ac,amp,gthrd,pe160,inost,dextrin,eca4colipa,g3pc,pail18111Z160,isetac,sulfac,nad,ca2,pgp160,pheme,ptrc,mops,colipap,pgp140,enlipidA,h2o,galt,his__L,hdcea,acolipa,metox,pa140,pe181,acgam,trp__L,butso3,chitob,orn,pta,pe140,pe161,manglyc,cell6,pg120,protein,met__D,chsterol,salchs2fe,pa120,h,nmn,xylan4,manb,cellb,so4,taur,lipa,ttdcea,fe3dhbzs,pgp1819Z160,ethso3,octa,acmana,fru,leu__L,pg161,ascb__L,hexs,malt,but,salcn,lipa_cold,glyb,prolb,glucan4,urea,dca,crn__D,glu__L,k,pgp161,acmum,glc__D,o16a4colipa,pg140,pe18111Z1835Z9Z12Z,LptA,pgp18111Z160,met__L,3mb,tsul,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,feenter,ttdca,hdca,actn__R,fe,succ,ibt,lanost,pg160,arbt,pe1819Z1845Z9Z12Z15Z,ergst,pa141,pa180,mnl,spmd,sula,hghhlipan,arsenb,eths,buts,pail1819Z160,sbt__D,man,pe1801829Z12Z,fum,pe120,cell4,fecost,enter,pe1819Z1819Z,manttr,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,sucr,pe1801819Z,cd2,xyl3,epist,xyl__D,pe1819Z1835Z9Z12Z,ocdcea,cys__L,pe1819Z1829Z12Z,Lcyst,enlipa,no2,colipa,g3pi,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,pail,crn,zymst,mobd,metox__R,ctbt,gal,xylb,zn2,arab__L,na1,hxa,for,pa181,chtbs,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LbraziliensisMHOMBR75M2904,ddca,thr__L,tre,pgp180,gam,rib__D,pe1801845Z9Z12Z15Z,pa160,asn__L,lcts,pe18111Z1829Z12Z,pe180,pg180,fecrm,pg181,gm1lipa,glucan6,mso3,lys__L,hg2,mg2,tchola,ac,gthrd,pe160,inost,gdp,eca4colipa,g3pc,pail18111Z160,isetac,ca2,pgp160,pheme,ptrc,colipap,pgp140,enlipidA,h2o,galt,arbtn_fe3,his__L,hdcea,acolipa,metox,pa140,pe181,acgam,chitob,butso3,so3,orn,pta,pe140,pe161,manglyc,pg120,protein,met__D,pa120,glyc3p,h,feoxam,so4,taur,lipa,ttdcea,o2,pgp1819Z160,LalaDgluMdap,ethso3,octa,glyald,acmana,fru,leu__L,chol,pg161,ascb__L,malt,drib,but,lipa_cold,glyb,prolb,glucan4,urea,dca,crn__D,glu__L,lac__D,k,pgp161,acmum,glc__D,o16a4colipa,nh4,cro4,pg140,pe18111Z1835Z9Z12Z,g3pe,LptA,tungs,pgp18111Z160,g3pg,met__L,3mb,tsul,g1p,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,pa161,mn2,fe3,ttdca,hdca,actn__R,ile__L,fe,ibt,lanost,cu2,pg160,arbt,pe1819Z1845Z9Z12Z15Z,ergst,pa141,pa180,mnl,spmd,hghhlipan,arsenb,pentso3,cu,asp__L,sbt__D,man,cpgn,pe1801829Z12Z,pail1819Z160,glyc,g3ps,pq,pe120,LalaDgluMdapDala,fe3hox,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,sucr,gln__L,pe1801819Z,cd2,epist,alaala,xyl__D,gm2lipa,glyc2p,ocdcea,cys__L,pe1819Z1829Z12Z,pe1819Z1835Z9Z12Z,enlipa,gmp,colipa,g3pi,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pgp120,pg141,crn,tyr__L,zymst,mobd,metox__R,ctbt,gal,zn2,pa181,na1,hxa,chtbs,pro__L,pqh2,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slophii42_110,ddca,thr__L,tre,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,pe18111Z1829Z12Z,pe180,pg180,pg181,fol,26dmani,mso3,lys__L,cit,hg2,mg2,gthrd,pe160,eca4colipa,pail18111Z160,isetac,sulfac,ca2,pgp160,h2o2,pheme,ptrc,colipap,pgp140,enlipidA,h2o,lido,his__L,hdcea,acolipa,pe181,pa140,trp__L,butso3,so3,pe161,pe140,pg120,protein,pa120,h,so4,lipa,ttdcea,fe3dhbzs,pgp1819Z160,ethso3,octa,fru,leu__L,pg161,malt,lipa_cold,dca,glu__L,k,pgp161,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,amet,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,pnto__R,mn2,fe3,feenter,ttdca,hdca,actn__R,lanost,cu2,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,degly,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,pe120,maltpt,gthox,fecost,egly,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,cd2,meglyxyl,cgly,epist,xyl__D,pe1819Z1835Z9Z12Z,ocdcea,pe1819Z1829Z12Z,enlipa,colipa,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,zymst,mobd,gal,zn2,arab__L,na1,hxa,pa181,ferrich,taur,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PgaboniG01,pc,ddca,pap,thr__L,2agpe161,2ddecg3p,dsbaox,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,no3,dag,pe18111Z1829Z12Z,pe180,2agpg140,pg180,pg181,camp,ddcacoa,lys__L,cit,mg2,tchola,2agpe180,ac,gthrd,pe160,occoa,pail18111Z160,2agpg120,35cgmp,pmtcoa,2agpe141,12dgr161,ca2,pgp160,pheme,ptrc,12dgr141,dad_2,pgp140,h2o,2agpg160,pe,his__L,hdcea,pe181,pa140,cdpdag,trp__L,chitob,orn,pe161,pe140,2agpg161,pg120,protein,met__D,cdpdtdecg,chsterol,2agpe181,ser__L,pa120,12dgr120,h,so4,taur,lipa,ttdcea,odecoa,2agpe120,pgp1819Z160,cdpdodec11eg,octa,gthox_protein,glyald,fru,chol,leu__L,pg161,hemozoin,gua,lipa_cold,ala__L,glyb,ins,urea,dca,cdpdhdecg,glu__L,lac__L,k,pgp161,tdecoa,glc__D,nh4,ade,pg140,pe18111Z1835Z9Z12Z,cdpdtdec7eg,Rtotalcoa,tungs,12dgr140,hdcoa,pgp18111Z160,sphmyln,met__L,amet,gsn,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,dgsn,protein_t,val__L,pa161,phe__L,mn2,Rtotal,fe3,dolichol,pnto__R,dsbard,ttdca,2agpe140,hdca,actn__R,hb,ile__L,cdpdodecg,lanost,xolest2,cu2,din,pg160,adn,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,2agpg141,o2s,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,xan,gluside,pe120,glyc,12dgr181,tdcoa,fecost,enter,pe1819Z1819Z,hghhlipa,12dgr160,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,cd2,12dgr180,2agpg180,epist,xyl__D,cysi__L,2agpe160,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,stcoa,cdpdhdec9eg,gly,cys__L,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,dcacoa,fe2,pg141,pgp120,cdpdddecg,pail,arg__L,2agpg181,tyr__L,zymst,hxcoa,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,ferrich,pro__L,pg18111Z160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
