,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288
TgondiiFOU,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,ps140,pgp18111Z160,pg18111Z160,pa180,cro4,pe180,salchs4,val__L,pg140,fe3,cl,malthx,his__L,gthrd,maltpt,murein5p3p,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,enlipidA,zymst,colipap,pe181,epist,maltttr,ps120,pgp140,acolipa,tyr__L,isetac,met__L,g3pc,g3ps,gal,enlipidA_LptA,mn2,cu2,fe2,protein,ps141,ser__L,inost,g3pe,cit,so3,pe1819Z1835Z9Z12Z,murein3px3p,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,ptrc,fum,pe18111Z1829Z12Z,lipa_cold,pe18111Z1819Z,pg160,pgp120,crn,thr__L,ni2,ile__L,pro__L,enlipa,pail18111Z160,hghhlipan,orn,glyc,lipoate,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,h,gln__L,pheme,rib__D,met__D,pg141,egly,degly,fecost,ttdcea,malt,ocdca,chitob,asp__L,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,salchs4fe,ddca,14glucan,glc__D,chol,mg2,pe141,pg1819Z160,26dmani,succ,fe3dcit,asn__L,meglyxyl,glyc2p,ca2,pg181,cys__L,pg180,glyc3p,murein5px3p,lanost,fe3dhbzs,dca,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,pgp180,zn2,hxa,salchs2fe,etha,murein3p3p,g1p,octa,pail1819Z160,pe161,drib,ac,glyb,xyl__D,ps180,o16a4colipa,citr__L,no2,taur,pnto__R,pgp1819Z160,hdca,pg161,4abut,lido,enter,pe120,ala__L,glu__L,lipa,ocdcea,malttr,pe1819Z1819Z,sphmyln,ps161,mal__L,g3pg,trp__L,ps160,pe160,pa141,crm,feenter,pi,pa160,pg120,ttdca,gal__L,LptA,pgp160,pa120,g3pi,sprm,arg__L,pyr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LarabicaLEM1108,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,ps140,urea,pgp18111Z160,arsenb,pg18111Z160,pa180,fe3hox,pe180,arbt,ctbt,val__L,salchs4,glucan6,pq,pg140,fe3,chtbs,gm2lipa,his__L,gthrd,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,gm1lipa,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,acgam,zymst,colipap,pe181,epist,pqh2,ps120,fecrm,pgp140,acolipa,isetac,acmum,cd2,met__L,crn__D,enlipidA_LptA,gal,mn2,cu2,ser__L,fe2,ps141,protein,inost,alaala,sbt__D,pe1819Z1835Z9Z12Z,lcts,acmana,tungs,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,glucan4,ethso3,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,crn,thr__L,gdp,ni2,ile__L,pro__L,enlipa,pail18111Z160,orn,Lcyst,glyc,hghhlipan,arbtn_fe3,cu,no3,pe140,so4,pgp181,hexc,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,ferrich,co2,h,gln__L,pheme,rib__D,met__D,pg141,gam,12ppd__S,fecost,ttdcea,malt,ocdca,glyald,chitob,asp__L,pgp161,pe1801829Z12Z,pe1801819Z,mnl,ps181,tchola,leu__L,ddca,galt,glc__D,mg2,pe141,pg1819Z160,fe3dcit,asn__L,ca2,udcpdp,udcpp,pg181,cys__L,pg180,lanost,dca,manglyc,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,nh4,pgp180,zn2,mso3,actn__R,hxa,g1p,octa,pail1819Z160,pe161,drib,ac,all__D,ascb__L,pentso3,glyb,xyl__D,prolb,ps180,o16a4colipa,taur,gly,pgp1819Z160,hdca,xylan4,pg161,cpgn,enter,pe120,ala__L,glu__L,lipa,ocdcea,pe1819Z1819Z,ps161,ps160,pe160,pa141,pi,ferxa,pa160,hco3,pg120,ttdca,LptA,pgp160,pa120,arg__L,thm,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Pyoeliiyoelii17X,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,urea,pgp18111Z160,pg18111Z160,pa180,pe180,pcrd,ctbt,salchs4,pg140,fe3,his__L,gthrd,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,zymst,colipap,pe181,epist,pgp140,acolipa,cd2,crn__D,pur,gal,enlipidA_LptA,focytc6,mn2,cu2,fe2,protein,inost,cit,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,ptrc,pe18111Z1829Z12Z,o2,lipa_cold,pe18111Z1819Z,pg160,pgp120,cellb,crn,thr__L,gdp,ni2,hemozoin,pro__L,enlipa,pail18111Z160,orn,glyc,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,pcox,co2,h,gln__L,pheme,rib__D,pg141,fecost,ttdcea,glyald,ocdca,chitob,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,tchola,leu__L,ddca,glc__D,chol,mg2,pe141,pg1819Z160,lmn2,ca2,pg181,cys__L,pg180,lanost,dca,h2o,hdcea,cobalt2,ptd1ino,mobd,eca4colipa,pa161,pgp180,amet,zn2,hxa,octa,pail1819Z160,pe161,drib,ac,glyb,xyl__D,o16a4colipa,no2,taur,pgp1819Z160,hdca,pg161,enter,pe120,ficytc6,glu__L,lipa,ocdcea,pe1819Z1819Z,pe160,pa141,pi,pa160,pg120,ttdca,LptA,pgp160,pa120,arg__L,thm,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AalgeraePRA339,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,pgp18111Z160,arsenb,pg18111Z160,cro4,pa180,pe180,ctbt,val__L,pg140,fe3,cl,malthx,his__L,gthrd,maltpt,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,metox__R,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,zymst,colipap,pe181,epist,maltttr,pgp140,acolipa,isetac,met__L,enlipidA_LptA,gal,mn2,cu2,fe2,protein,ibt,cit,so3,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,lys__L,lipa_cold,pe18111Z1819Z,pg160,chols,pgp120,crn,thr__L,gdp,ni2,pepd,pro__L,enlipa,pail18111Z160,orn,hghhlipan,cu,pe140,so4,pgp181,ectoine,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,h,gln__L,pheme,rib__D,met__D,pg141,fecost,ttdcea,malt,ocdca,gbbtn,asp__L,pgp161,pe1801829Z12Z,spmd,pe1801819Z,leu__L,ddca,14glucan,glc__D,chol,mg2,pe141,pg1819Z160,ca2,pta,pg181,pg180,glyc3p,lanost,dca,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,cgly,pgp180,zn2,hxa,octa,pail1819Z160,pe161,but,xyl__D,glyb,prolb,o16a4colipa,taur,pgp1819Z160,hdca,pg161,3mb,pe120,glu__L,lipa,ocdcea,malttr,pe1819Z1819Z,trp__L,pe160,pa141,pi,pa160,pg120,metox,ttdca,LptA,pgp160,pa120,arg__L,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EhepatopenaeiTH1,pe1801845Z9Z12Z15Z,pe1819Z1845Z9Z12Z15Z,urea,pgp18111Z160,pg18111Z160,pa180,cro4,pe180,val__L,pg140,fe3,malthx,his__L,gthrd,maltpt,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,zymst,pe181,epist,maltttr,pgp140,gal,glcglyc,fe2,gal1p,protein,pap,inost,pe1819Z1835Z9Z12Z,so3,tungs,pe1801835Z9Z12Z,pa140,pe18111Z1829Z12Z,lys__L,lipa_cold,pe18111Z1819Z,pg160,pgp120,thr__L,ni2,pail18111Z160,hghhlipan,glyc,fe,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,h,pheme,rib__D,pg141,fecost,glyald,malt,malthp,pgp161,pe1801829Z12Z,pe1801819Z,leu__L,ddca,14glucan,glc__D,mg2,pe141,pg1819Z160,ca2,pg181,cys__L,pg180,glyc3p,lanost,dca,hghhlipa,h2o,cobalt2,mobd,pa161,cgly,pgp180,amet,hxa,octa,pail1819Z160,pe161,xyl__D,pgp1819Z160,hdca,pg161,enter,pe120,glu__L,lipa,malttr,pe1819Z1819Z,pe160,pa141,pi,pa160,pg120,ttdca,pgp160,pa120,arg__L,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VbrassicaformisCCMP3155,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,4h3npacald,ps140,urea,pgp18111Z160,arsenb,pg18111Z160,cro4,fe3hox,pa180,arbt,pe180,val__L,salchs4,pg140,fe3,chtbs,cl,malthx,his__L,gm2lipa,glcur,gthrd,maltpt,murein5p3p,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,gm1lipa,pe1819Z1829Z12Z,ergst,ura,tsul,gmp,fru,dad_2,enlipidA,acgam,zymst,colipap,pe181,epist,maltttr,acnam,ps120,fecrm,pgp140,acolipa,bilea,tyr__L,isetac,acmum,cd2,rnam,istnt,met__L,g3pc,metox__R,g3ps,gal,galman600,enlipidA_LptA,mn2,cu2,ser__L,fe2,ps141,protein,inost,sbt__D,thymd,g3pe,cit,ibt,so3,pe1819Z1835Z9Z12Z,lcts,acmana,murein3px3p,tungs,arab__L,pe1801835Z9Z12Z,lac__L,pa140,ptrc,fum,glcman4,pe18111Z1829Z12Z,sula,lys__L,ethso3,o2,h2o2,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,thr__L,gdp,ni2,ile__L,pro__L,enlipa,akg,pail18111Z160,orn,pectin,glyc,Lcyst,hghhlipan,arbtn_fe3,galman6,cu,no3,pe140,so4,pgp181,hexc,pe1829Z12Z1835Z9Z12Z,xyl3,na1,colipa,pgp141,dsbgrd,tre,ferrich,co2,h,gln__L,pheme,rib__D,met__D,galman4,gam,glcman6,egly,antim,pg141,degly,fecost,arsni2,malt,ocdca,lac__D,glyald,ttdcea,chitob,asp__L,malthp,xylan8,for,spmd,pe1801829Z12Z,mnl,pe1801819Z,pgp161,ps181,tchola,dsbcrd,mops,leu__L,melib,galctn__D,3ntym,ddca,galt,glc__D,eths,14glucan,chol,mg2,pe141,pg1819Z160,succ,26dmani,dcyt,fe3dcit,asn__L,meglyxyl,xan,glyc2p,ca2,pta,pg181,cys__L,pg180,duri,glyc3p,glyclt,murein5px3p,lanost,dca,manglyc,hghhlipa,arsna,h2o,hdcea,cobalt2,mobd,eca4colipa,glcman600,pa161,nh4,ppc1r,cgly,5fthf,pgp180,zn2,mso3,actn__R,hxa,murein3p3p,g1p,octa,pail1819Z160,pe161,ac,ascb__L,pentso3,hg2,but,xyl__D,glyb,ps180,uri,o16a4colipa,no2,taur,gua,gly,hexs,pgp1819Z160,hdca,ppc1o,xylan4,4abut,pg161,lido,cpgn,3mb,enter,pe120,xylan12,ala__L,glu__L,lipa,ocdcea,malttr,pe1819Z1819Z,nmn,ps161,mal__L,g3pg,trp__L,cbl2,pe160,pa141,ps160,galur,pi,tartr__L,cytd,ade,adn,pg120,pa160,hxan,metox,dsbcox,ttdca,dsbgox,LptA,pgp160,pa120,buts,g3pi,arg__L,xylb,clpn141,thm,sucr,kdo2lipid4,
Pfalciparum3D7,pe1801845Z9Z12Z15Z,2agpe140,pe1819Z1845Z9Z12Z15Z,tdecoa,ps140,urea,pgp18111Z160,pg18111Z160,pa180,cro4,pcrd,pe180,12dgr181,salchs4,val__L,pg140,fe3,tdcoa,cdpdtdec7eg,his__L,12dgr180,gthrd,tag,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,enlipidA,fru,zymst,colipap,pe181,epist,ps120,pgp140,acolipa,cdpdodecg,tyr__L,cd2,met__L,enlipidA_LptA,gal,focytc6,5mthf,mn2,cu2,fe2,protein,ps141,avite1,ser__L,cdpdtdecg,gthox_protein,cit,so3,pe1819Z1835Z9Z12Z,12dgr141,pydxn,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,Rtotalcoa,pail,ptrc,fum,pe18111Z1829Z12Z,12dgr161,lys__L,o2,lipa_cold,pe18111Z1819Z,pg160,pgp120,pdx5p,thr__L,ni2,ile__L,2agpg180,stcoa,cdpdhdec9eg,hemozoin,pro__L,12dgr160,enlipa,pail18111Z160,orn,hghhlipan,glyc,lipoate,cu,pe140,so4,pgp181,odecoa,pe1829Z12Z1835Z9Z12Z,na1,colipa,2agpe161,pgp141,pcox,ferrich,co2,h,xolest2,hcys__L,gln__L,pheme,rib__D,met__D,pg141,hdcoa,12dgr120,fecost,ttdcea,glyald,ocdca,chitob,dag,asp__L,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,4abz,leu__L,cdpdag,2agpg140,ddca,glc__D,hb,mg2,pe141,pg1819Z160,12dgr140,succ,2agpg181,dcacoa,asn__L,ca2,cdpdhdecg,pg181,cys__L,pg180,lanost,dca,hghhlipa,h2o,hdcea,cobalt2,Rtotal,mobd,eca4colipa,pa161,pgp180,5fthf,amet,cdpdodec11eg,o2s,cdpdddecg,zn2,hxa,octa,pail1819Z160,pe161,ac,2agpg120,2agpg161,hxcoa,CE5022,2agpg141,xyl__D,ps180,o16a4colipa,citr__L,no2,taur,pnto__R,gly,pgp1819Z160,hdca,2agpg160,pg161,pe,2ddecg3p,enter,pe120,atp,ficytc6,pmtcoa,ala__L,2agpe120,glu__L,lipa,ocdcea,sphmyln,pe1819Z1819Z,mlthf,ps161,gthox,mal__L,ddcacoa,ps160,pe160,pa141,2agpe141,trp__L,dolichol,pi,pa160,pg120,ipdp,2agpe181,coa,hxan,ttdca,phe__L,fol,LptA,pgp160,pa120,pc,2agpe180,arg__L,occoa,clpn141,thm,2agpe160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EdisparSAW760,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,manttr,butso3,urea,pgp18111Z160,arsenb,pg18111Z160,pa180,pe180,nad,arbt,ctbt,val__L,glucan6,pg140,fe3,chtbs,his__L,gthrd,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,metox__R,pe1819Z1829Z12Z,ergst,tsul,fru,enlipidA,acgam,zymst,colipap,pe181,epist,starch,pgp140,acolipa,isetac,acmum,cd2,met__L,istnt,crn__D,g3pc,enlipidA_LptA,gal,mn2,fe2,protein,inost,sbt__D,dextrin,ibt,cit,pe1819Z1835Z9Z12Z,lcts,acmana,arab__L,pe1801835Z9Z12Z,pa140,pail,ptrc,fum,pe18111Z1829Z12Z,sula,glucan4,lys__L,ethso3,cell6,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,cellb,crn,thr__L,ni2,pro__L,enlipa,pail18111Z160,orn,Lcyst,hghhlipan,fe,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,xyl3,na1,cell4,indole,colipa,mantr,pgp141,tre,co2,h,salcn,pheme,rib__D,met__D,pg141,gam,fecost,ttdcea,malt,ocdca,chitob,pgp161,for,spmd,pe1801829Z12Z,mnl,pe1801819Z,tchola,mops,leu__L,salchs4fe,ddca,amp,galt,glc__D,eths,mg2,pe141,pg1819Z160,succ,fe3dcit,ca2,pta,pg181,cys__L,pg180,lanost,fe3dhbzs,dca,manglyc,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,pgp180,zn2,mso3,actn__R,hxa,salchs2fe,octa,pail1819Z160,pe161,ac,ascb__L,but,xyl__D,glyb,prolb,o16a4colipa,no2,taur,hexs,pgp1819Z160,hdca,xylan4,4abut,pg161,3mb,enter,pe120,glu__L,lipa,ocdcea,pe1819Z1819Z,nmn,manb,trp__L,pe160,pa141,feenter,pi,pa160,pg120,metox,ttdca,LptA,pgp160,pa120,buts,g3pi,arg__L,xylb,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LbraziliensisMHOMBR75M2904,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,ps140,urea,pgp18111Z160,arsenb,pg18111Z160,cro4,fe3hox,pa180,arbt,ctbt,pe180,salchs4,pq,glucan6,pg140,fe3,chtbs,gm2lipa,his__L,gthrd,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,gm1lipa,pe1819Z1829Z12Z,ergst,gmp,tsul,metox__R,fru,enlipidA,acgam,zymst,colipap,pe181,epist,pqh2,ps120,fecrm,pgp140,acolipa,tyr__L,isetac,acmum,cd2,met__L,crn__D,g3pc,g3ps,gal,enlipidA_LptA,mn2,cu2,fe2,protein,ps141,inost,alaala,sbt__D,g3pe,ibt,so3,pe1819Z1835Z9Z12Z,lcts,acmana,tungs,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,glucan4,lys__L,ethso3,o2,lipa_cold,pe18111Z1819Z,pg160,pgp120,crn,thr__L,gdp,ni2,ile__L,pro__L,enlipa,pail18111Z160,orn,hghhlipan,glyc,arbtn_fe3,cu,pe140,so4,pgp181,hexc,LalaDgluMdap,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,co2,h,gln__L,pheme,rib__D,met__D,pg141,gam,fecost,ttdcea,malt,ocdca,glyald,lac__D,chitob,asp__L,pgp161,pe1801829Z12Z,spmd,pe1801819Z,mnl,ps181,tchola,leu__L,ddca,galt,glc__D,chol,mg2,pe141,pg1819Z160,fe3dcit,asn__L,glyc2p,ca2,pta,pg181,cys__L,pg180,glyc3p,lanost,dca,manglyc,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,nh4,pgp180,zn2,mso3,actn__R,hxa,g1p,octa,pail1819Z160,pe161,drib,ac,ascb__L,pentso3,hg2,but,xyl__D,glyb,prolb,ps180,o16a4colipa,taur,pgp1819Z160,hdca,pg161,cpgn,3mb,enter,pe120,glu__L,lipa,ocdcea,pe1819Z1819Z,ps161,g3pg,ps160,pe160,pa141,pi,pa160,pg120,LalaDgluMdapDala,metox,ttdca,LptA,pgp160,pa120,g3pi,arg__L,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slophii42_110,pe1801845Z9Z12Z15Z,pe1819Z1845Z9Z12Z15Z,butso3,pgp18111Z160,pg18111Z160,pa180,cro4,pe180,val__L,pg140,fe3,malthx,his__L,gthrd,maltpt,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,enlipidA,zymst,colipap,pe181,epist,maltttr,pgp140,acolipa,isetac,cd2,enlipidA_LptA,gal,mn2,cu2,fe2,protein,cit,so3,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,lys__L,ethso3,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,h2o2,thr__L,ni2,enlipa,pail18111Z160,hghhlipan,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,ferrich,h,gln__L,pheme,rib__D,pg141,egly,degly,fecost,ttdcea,malt,ocdca,pgp161,pe1801829Z12Z,spmd,pe1801819Z,leu__L,ddca,14glucan,glc__D,mg2,pe141,pg1819Z160,26dmani,meglyxyl,ca2,pg181,pg180,lanost,fe3dhbzs,dca,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,cgly,pgp180,amet,zn2,mso3,actn__R,hxa,octa,pail1819Z160,pe161,hg2,xyl__D,o16a4colipa,pnto__R,taur,pgp1819Z160,hdca,pg161,lido,pe120,glu__L,lipa,ocdcea,malttr,pe1819Z1819Z,gthox,trp__L,pe160,pa141,feenter,pi,pa160,pg120,ttdca,fol,LptA,pgp160,pa120,arg__L,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PgaboniG01,pe1801845Z9Z12Z15Z,man,2agpe140,pe1819Z1845Z9Z12Z15Z,tdecoa,gluside,protein_t,ps140,urea,pgp18111Z160,pg18111Z160,pa180,pe180,12dgr181,salchs4,val__L,pg140,fe3,tdcoa,cdpdtdec7eg,dgsn,his__L,12dgr180,gthrd,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,dad_2,zymst,pe181,epist,ps120,pgp140,cdpdodecg,camp,tyr__L,cd2,met__L,gal,mn2,cu2,fe2,protein,ps141,ser__L,pap,cdpdtdecg,gthox_protein,cit,pe1819Z1835Z9Z12Z,12dgr141,dsbard,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,Rtotalcoa,pail,ptrc,pe18111Z1829Z12Z,12dgr161,lys__L,lipa_cold,pe18111Z1819Z,pg160,pgp120,thr__L,ni2,ile__L,2agpg180,stcoa,cdpdhdec9eg,hemozoin,pro__L,12dgr160,pail18111Z160,orn,hghhlipan,glyc,cu,pe140,no3,so4,pgp181,odecoa,pe1829Z12Z1835Z9Z12Z,na1,colipa,2agpe161,pgp141,ferrich,cysi__L,co2,h,xolest2,gln__L,pheme,rib__D,met__D,pg141,hdcoa,12dgr120,fecost,ttdcea,glyald,ocdca,chitob,dag,asp__L,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,cdpdag,2agpg140,ddca,glc__D,hb,chol,mg2,pe141,pg1819Z160,12dgr140,2agpg181,dcacoa,asn__L,xan,ca2,35cgmp,cdpdhdecg,pg181,cys__L,pg180,dsbaox,lanost,gsn,dca,hghhlipa,h2o,hdcea,cobalt2,Rtotal,mobd,pa161,nh4,pgp180,amet,cdpdodec11eg,o2s,cdpdddecg,zn2,hxa,actn__R,octa,pail1819Z160,pe161,ac,2agpg120,2agpg161,hxcoa,glyb,xyl__D,2agpg141,ps180,pnto__R,no2,taur,gua,gly,pgp1819Z160,hdca,2agpg160,pg161,pe,ins,2ddecg3p,enter,pe120,pmtcoa,ala__L,2agpe120,glu__L,lipa,ocdcea,sphmyln,pe1819Z1819Z,ps161,ddcacoa,ps160,pe160,pa141,2agpe141,trp__L,dolichol,pi,pa160,adn,pg120,ade,2agpe181,hxan,din,ttdca,phe__L,pgp160,pa120,pc,2agpe180,arg__L,occoa,2agpe160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
