,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295
OcolligataOC4,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pa120,glu__L,epist,pail1819Z160,gthrd,lanost,cu,fe3,lipa,leu__L,ocdca,pg181,cit,pgp120,pepd,metox__R,ddca,ps181,zn2,pe18111Z1835Z9Z12Z,tyr__L,pa180,hghhlipa,glc__D,fol,tsul,fe2,pa161,pg140,h,pe180,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,fecrm,ferrich,pheme,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,alaala,metox,val__L,ps140,ps120,lys__L,ps180,arg__L,pa141,tre,fecost,cu2,thr__L,pgp1819Z160,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,ferxa,mg2,sucr,met__L,pe120,pe161,pgp160,ile__L,dca,so3,pg141,ca2,pe140,met__D,pgp161,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,pe1819Z1829Z12Z,pgp18111Z160,so4,tungs,arbtn_fe3,colipa,ocdcea,pg18111Z160,cro4,mobd,na1,cpgn,ttdca,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,gthox,zymst,protein,kdo2lipid4,hdcea,k,fe3dcit,pg180,ni2,pe18111Z1819Z,glcglyc,cbl2,pe141,fe3hox,pa181,pgp141,pg120,h2o2,xyl__D,gal,cobalt2,pgp181,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AspWSBS2006,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,gmp,maltttr,ps141,pa120,glu__L,epist,malthx,thm,g3pe,pail1819Z160,14glucan,lanost,fe3,lipa,leu__L,ptrc,fru,asp__L,maltpt,ocdca,pg181,cit,adn,pgp120,buts,mops,g3pi,ddca,hexs,ps181,zn2,pe18111Z1835Z9Z12Z,pa180,hghhlipa,eths,glc__D,fe2,pa161,pg140,h,g3ps,spmd,Lcyst,glyc2p,pe180,hxa,pe181,pe160,pi,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,uri,cell4,pe18111Z1845Z9Z12Z15Z,inost,cl,pgp180,pg1819Z160,mn2,hghhlipan,alaala,ps140,ps120,taur,ps180,arg__L,pa141,tre,fecost,mantr,cu2,pgp1819Z160,galur,pg161,ergst,manttr,manb,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe120,pgp160,pe161,cytd,dca,pe140,pg141,ca2,pgp161,pe1801829Z12Z,pg160,pa140,his__L,pgp140,gln__L,pe1819Z1829Z12Z,pgp18111Z160,so4,mso3,colipa,g3pg,ocdcea,pg18111Z160,glcur,na1,cell6,ttdca,ps161,istnt,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,cellb,kdo2lipid4,hdcea,k,malt,pg180,ni2,pe18111Z1819Z,sula,pe141,pa181,pgp141,pg120,glyc3p,malttr,pgp181,trp__L,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CtyzzeriUGA55,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,epist,actn__R,glycogen1500,pail1819Z160,gthrd,lanost,cu,26dmani,fe3,lipa,leu__L,ptrc,fru,ocdca,pg181,enlipa,cit,fe3dhbzs,adn,pgp120,ddca,ps181,sulfac,zn2,ac,pe18111Z1835Z9Z12Z,tyr__L,pa180,hghhlipa,glc__D,tsul,fe2,pa161,pg140,h,feenter,salchs2fe,spmd,Lcyst,ethso3,salchs4,LptA,pe180,amylose300,hxa,pe181,pe160,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,inost,pgp180,pg1819Z160,mn2,hghhlipan,butso3,ps140,ps120,taur,degly,ps180,pa141,fecost,cu2,galctn__D,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,salchs4fe,mg2,pe161,pe120,pgp160,ile__L,dca,pgp161,pg141,ca2,pe140,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,pgp140,gln__L,pe1819Z1829Z12Z,pgp18111Z160,cd2,so4,mso3,lido,egly,colipa,ocdcea,isetac,eca4colipa,pg18111Z160,mobd,starch1200,na1,ttdca,colipap,ps161,octa,3hpppn,3hcinnm,amet,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,hg2,chitob,meglyxyl,pa181,pgp141,pg120,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NbombycisCQ1,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,glu__L,epist,actn__R,pail1819Z160,gthrd,lanost,fe3,lipa,leu__L,ptrc,asp__L,ocdca,pg181,enlipa,cit,fe3dhbzs,pgp120,pepd,buts,mops,metox__R,ddca,hexs,ps181,salcn,sulfac,zn2,pe18111Z1835Z9Z12Z,pa180,hghhlipa,indole,eths,glc__D,tsul,fe2,pa161,pg140,h,feenter,salchs2fe,spmd,Lcyst,ethso3,LptA,pe180,progly,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ferrich,pheme,pgp180,pg1819Z160,mn2,hghhlipan,alaala,murein3p3p,metox,butso3,ps140,ps120,taur,ps180,arg__L,pa141,tre,fecost,murein5px3p,pgp1819Z160,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,salchs4fe,mg2,met__L,glucan4,pe120,pgp160,pe161,dca,so3,pg141,ca2,pe140,met__D,pgp161,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,murein5p3p,pgp18111Z160,cd2,so4,mso3,tungs,colipa,ocdcea,isetac,eca4colipa,pg18111Z160,cro4,mobd,na1,ttdca,colipap,ps161,istnt,octa,pe1819Z1819Z,ttdcea,gthox,zymst,protein,cellb,kdo2lipid4,hdcea,k,pg180,o16a4colipa,ni2,pe18111Z1819Z,sula,pe141,pa181,pgp141,pg120,glucan6,h2o2,xyl__D,gal,cobalt2,pgp181,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BbigeminaBOND,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,actn__R,pail1819Z160,gthrd,cu,fe3,lipa,leu__L,fru,ocdca,pg181,cit,succ,pgp120,ddca,ps181,sulfac,zn2,ac,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,fe2,pa161,pg140,h,ethso3,for,salchs4,pe180,mal__L,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,cell4,pe18111Z1845Z9Z12Z15Z,fecrm,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,butso3,ps140,ps120,taur,ps180,pa141,mantr,akg,cu2,pgp1819Z160,pg161,manttr,manb,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,pe161,pe120,pgp160,dca,pe140,pgp161,ca2,pg141,pe1801829Z12Z,pg160,pa140,his__L,enter,fum,pgp140,pe1819Z1829Z12Z,pgp18111Z160,mso3,colipa,arbtn_fe3,ocdcea,isetac,pg18111Z160,na1,cell6,cpgn,ttdca,ps161,octa,feoxam,amet,3hcinnm,3hpppn,pe1819Z1819Z,ttdcea,gthox,protein,cellb,kdo2lipid4,coa,hdcea,k,pg180,ni2,pe18111Z1819Z,pe141,fe3hox,chitob,pa181,pentso3,pgp141,pg120,h2o2,xyl__D,gal,pgp181,man,tchola,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HhammondiHH34,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,pa120,glu__L,epist,malthx,thm,g3pe,pail1819Z160,gthrd,14glucan,cu,lanost,26dmani,fe3,lipa,leu__L,ptrc,maltpt,ocdca,pg181,enlipa,chol,pgp120,g3pi,ddca,ps181,pe18111Z1835Z9Z12Z,zn2,ac,pro__L,tyr__L,pa180,hghhlipa,glc__D,glyc,tsul,g1p,fe2,pa161,no2,h,pg140,drib,g3ps,spmd,for,glyc2p,salchs4,pe180,LptA,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,inost,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,murein3p3p,butso3,ps140,ps120,taur,degly,ps180,arg__L,pa141,fecost,murein5px3p,crn,cu2,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe120,pgp160,pe161,ile__L,dca,so3,pe140,ca2,pg141,met__D,pgp161,enlipidA,pe1801829Z12Z,pg160,pa140,rmn,his__L,enter,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,murein5p3p,pgp18111Z160,cd2,so4,tungs,egly,colipa,g3pg,lido,ocdcea,isetac,eca4colipa,pg18111Z160,cro4,mobd,na1,ttdca,colipap,ps161,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,pg180,pe18111Z1819Z,pe141,chitob,meglyxyl,pa181,pgp141,pg120,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,tchola,enlipidA_LptA,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NceranaeBRL01,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,pa120,glu__L,epist,malthx,pail1819Z160,gthrd,14glucan,lanost,fe3,lipa,leu__L,maltpt,ocdca,pg181,enlipa,cit,fe3dhbzs,pgp120,ddca,ps181,zn2,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,fol,tsul,fe2,pa161,pg140,h,feenter,salchs2fe,LptA,pe180,hxa,pe181,pe160,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,fecrm,ferrich,pheme,pgp180,pg1819Z160,mn2,hghhlipan,ptd1ino,ps140,ps120,ps180,arg__L,pa141,tre,fecost,cu2,pgp1819Z160,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,salchs4fe,mg2,pe161,pgp160,pe120,dca,pgp161,pe140,ca2,pg141,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,pe1819Z1829Z12Z,pgp18111Z160,cd2,so4,arbtn_fe3,colipa,ocdcea,eca4colipa,pg18111Z160,mobd,na1,cpgn,ttdca,colipap,ps161,octa,feoxam,amet,pe1819Z1819Z,ttdcea,gthox,zymst,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,pg180,pe18111Z1819Z,pe141,fe3hox,hg2,pa181,pgp141,pg120,h2o2,malttr,xyl__D,gal,cobalt2,pgp181,enlipidA_LptA,trp__L,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TequiWA,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,o2,pcox,pail1819Z160,gthrd,cu,fe3,lipa,leu__L,fru,ocdca,pg181,cit,succ,pgp120,ddca,ps181,sulfac,zn2,ac,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,ppco,fe2,lcts,pa161,h,pg140,4hbald,ethso3,for,salchs4,pe180,mal__L,hxa,all__D,pe181,pe160,pi,4crsol,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,4hba,pheme,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,butso3,ps140,ps120,taur,ps180,arg__L,pa141,akg,cu2,pgp1819Z160,pg161,pcrd,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,focytc6,pgp160,pe161,pe120,dca,pe140,pgp161,ca2,pg141,pe1801829Z12Z,ppcr,pg160,pa140,his__L,enter,arab__L,fum,pgp140,pe1819Z1829Z12Z,ficytc6,pgp18111Z160,mso3,colipa,ocdcea,isetac,pg18111Z160,mobd,na1,ttdca,ps161,octa,amet,pe1819Z1819Z,ttdcea,gthox,protein,kdo2lipid4,hdcea,coa,k,pg180,ni2,pe18111Z1819Z,cbl2,pe141,chitob,pa181,pgp141,pg120,h2o2,gal,pgp181,man,tchola,orn,hdca,pail18111Z160,oaa,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgondiiFOU,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,chsterol,pa120,epist,glu__L,malthx,g3pe,pail1819Z160,gthrd,14glucan,cu,lanost,gal__L,26dmani,etha,fe3,lipa,leu__L,ptrc,fru,asp__L,maltpt,ocdca,pg181,enlipa,cit,fe3dhbzs,chol,succ,mal__D,pgp120,g3pi,ddca,ps181,pe18111Z1835Z9Z12Z,zn2,ac,pro__L,tyr__L,pa180,hghhlipa,glc__D,glyc,tsul,g1p,fe2,pa161,no2,h,pg140,lipoate,4abut,drib,feenter,g3ps,spmd,salchs2fe,for,glyc2p,salchs4,LptA,pe180,sprm,citr__L,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,inost,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,murein3p3p,butso3,val__L,ps140,ps120,taur,degly,ps180,arg__L,pa141,fecost,murein5px3p,crn,cu2,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,salchs4fe,mg2,met__L,pe120,pe161,pgp160,ile__L,dca,so3,pe140,ca2,pg141,met__D,pgp161,crm,enlipidA,pe1801829Z12Z,sphmyln,pg160,pa140,his__L,enter,arab__L,pgp140,fum,gln__L,pe1819Z1829Z12Z,ser__L,murein5p3p,ala__L,pgp18111Z160,so4,pyr,tungs,egly,colipa,g3pg,lido,ocdcea,isetac,eca4colipa,pg18111Z160,cro4,mobd,na1,ttdca,colipap,ps161,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,pg180,pe18111Z1819Z,pe141,chitob,meglyxyl,pa181,pgp141,pg120,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pnto__R,pgp181,man,tchola,enlipidA_LptA,trp__L,hdca,orn,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LarabicaLEM1108,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pqh2,pa120,glu__L,gam,actn__R,epist,thm,mnl,pail1819Z160,gthrd,lanost,cu,pq,fe3,lipa,leu__L,ptrc,fru,asp__L,ocdca,pg181,enlipa,pgp120,ddca,ps181,sulfac,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,g1p,fe2,lcts,pg140,h,xylan4,pa161,drib,prolb,Lcyst,ethso3,glyald,salchs4,LptA,pe180,hco3,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,fecrm,ctbt,pheme,inost,ferrich,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,nh4,alaala,gm1lipa,butso3,val__L,sbt__D,ps140,ps120,taur,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,pg161,ergst,hexc,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,ferxa,mg2,sucr,met__L,glucan4,pe161,pgp160,pe120,ile__L,dca,pe140,udcpdp,ca2,pgp161,met__D,pg141,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,ser__L,pgp140,gln__L,pe1819Z1829Z12Z,arbt,ala__L,pgp18111Z160,cd2,so4,mso3,tungs,arbtn_fe3,colipa,ocdcea,isetac,arsenb,eca4colipa,pg18111Z160,galt,crn__D,chtbs,mobd,na1,cpgn,ttdca,colipap,udcpp,12ppd__S,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,pg180,pe141,fe3hox,chitob,pa181,co2,pentso3,no3,gly,pgp141,gm2lipa,pg120,glucan6,glyb,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AalgeraePRA339,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,gmp,maltttr,ps141,pa120,glu__L,epist,malthx,gbbtn,pail1819Z160,gthrd,14glucan,cu,lanost,fe3,lipa,leu__L,ptrc,fru,asp__L,maltpt,ocdca,pg181,enlipa,cit,chol,pgp120,pepd,metox__R,ddca,ps181,zn2,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,tsul,fe2,pa161,pg140,h,spmd,prolb,LptA,pe180,hxa,pe181,pe160,pi,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ctbt,pheme,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,metox,butso3,ps140,3mb,taur,ps120,lys__L,ps180,arg__L,pa141,tre,fecost,crn,cu2,pgp1819Z160,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe120,pgp160,pe161,dca,so3,pe140,ca2,pg141,met__D,pgp161,but,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,pgp18111Z160,so4,tungs,colipa,ocdcea,isetac,arsenb,pta,eca4colipa,pg18111Z160,cro4,mobd,na1,chols,ttdca,colipap,ps161,ibt,octa,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,ectoine,pa181,pgp141,pg120,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,man,enlipidA_LptA,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EhepatopenaeiTH1,urea,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,pa120,glu__L,epist,malthx,pail1819Z160,gthrd,14glucan,cu,lanost,fe3,lipa,leu__L,maltpt,pg181,pgp120,ddca,ps181,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,fe2,pa161,pg140,h,gal1p,glyald,salchs4,pe180,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,inost,rib__D,pgp180,pg1819Z160,hghhlipan,ps140,ps120,ps180,arg__L,pa141,tre,fecost,pgp1819Z160,thr__L,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,sucr,pe120,pgp160,pe161,dca,so3,pg141,ca2,pe140,pgp161,pe1801829Z12Z,pg160,pa140,his__L,enter,pgp140,pe1819Z1829Z12Z,pgp18111Z160,so4,tungs,colipa,pg18111Z160,cro4,mobd,na1,ttdca,ps161,octa,amet,pe1819Z1819Z,zymst,protein,kdo2lipid4,k,malt,pg180,ni2,pe18111Z1819Z,glcglyc,pe141,pa181,pgp141,pg120,malthp,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VbrassicaformisCCMP3155,urea,gdp,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,gmp,maltttr,lac__D,ps141,pa120,glu__L,gam,malthx,actn__R,o2,mnl,thm,arsni2,epist,g3pe,pail1819Z160,gthrd,14glucan,cu,lanost,26dmani,fe3,lipa,leu__L,ptrc,fru,asp__L,antim,maltpt,ocdca,arsna,pg181,enlipa,cit,glyclt,adn,chol,succ,pgp120,dsbcrd,buts,mops,metox__R,g3pi,ddca,hexs,ps181,sulfac,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,tyr__L,pa180,hghhlipa,eths,glc__D,glyc,tsul,g1p,fe2,lcts,glcman4,h,no2,4abut,xyl3,xylan4,pg140,pa161,galman4,g3ps,spmd,Lcyst,ethso3,for,glyald,glyc2p,salchs4,pe180,LptA,gua,galman6,dsbgrd,mal__L,hxa,pe181,pe160,pi,cys__L,lipa_cold,5fthf,dsbgox,ps160,uri,pe1819Z1845Z9Z12Z15Z,glcman6,clpn141,pe18111Z1845Z9Z12Z15Z,fecrm,ferrich,pheme,inost,pectin,cl,rib__D,glcman600,pgp180,pg1819Z160,mn2,hghhlipan,nh4,murein3p3p,gm1lipa,metox,butso3,ade,val__L,sbt__D,ps140,3mb,taur,ps120,degly,lys__L,thymd,ps180,ascb__L,arg__L,pa141,tre,fecost,murein5px3p,akg,ppc1r,cu2,thr__L,galctn__D,pgp1819Z160,galur,pg161,ergst,hexc,cgly,xylan12,acgam,pe1801835Z9Z12Z,h2o,ura,pe1801845Z9Z12Z15Z,acmum,lac__L,acnam,mg2,sucr,met__L,pe120,pe161,pgp160,cytd,ile__L,dca,so3,pg141,ca2,pe140,met__D,pgp161,duri,but,manglyc,enlipidA,bilea,pe1801829Z12Z,tartr__L,pg160,pa140,his__L,melib,enter,arab__L,ser__L,fum,gln__L,pe1819Z1829Z12Z,pgp140,murein5p3p,arbt,4h3npacald,ala__L,pgp18111Z160,cd2,so4,mso3,tungs,egly,arbtn_fe3,g3pg,colipa,xylan8,ocdcea,isetac,arsenb,lido,pta,nmn,3ntym,galman600,eca4colipa,pg18111Z160,galt,chtbs,cro4,xan,glcur,mobd,xylb,na1,cpgn,hxan,ttdca,colipap,ps161,ibt,istnt,octa,feoxam,pe1819Z1819Z,ttdcea,dcyt,zymst,g3pc,dsbcox,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,pg180,sula,cbl2,dad_2,pe141,fe3hox,hg2,chitob,meglyxyl,pa181,co2,pentso3,no3,gly,pgp141,gm2lipa,pg120,h2o2,malthp,glyc3p,malttr,xyl__D,gal,glyb,rnam,cobalt2,ppc1o,pgp181,man,tchola,enlipidA_LptA,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,
