,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PHETA1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
acoa_prod14,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ECOAH5,,,not in model,nonlethal,nonlethal,,,,,,,,,
PPCOAC,,,not in model,not in model,not in model,,,,,,,,,
PDX5POi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ascb__L_e,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAD3f,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTP3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSD5DS1601835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
HPHL,,,not in model,not in model,not in model,,,,,,,,,
VALTRPVALr,,,not in model,not in model,not in model,,,,,,,,,
FBA3,,,nonlethal,not in model,nonlethal,,,,,,,,,
SK_trnaasp_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHOLD,,,nonlethal,not in model,not in model,,,,,,,,,
FTHFD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHLt2,,,not in model,not in model,not in model,,,,,,,,,
CYStec,,,nonlethal,not in model,not in model,,,,,,,,,
ACACT5r_1,,,not in model,not in model,not in model,,,,,,,,,
NITR_NOc,,,not in model,not in model,not in model,,,,,,,,,
EX_adprib_e,,,not in model,not in model,not in model,,,,,,,,,
EAR140_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PIN4K,,,not in model,nonlethal,nonlethal,,,,,,,,,
FACOAL50It2ppc,,,not in model,not in model,nonlethal,,,,,,,,,
ASPCTm,,,not in model,not in model,not in model,,,,,,,,,
MHGS,,,not in model,not in model,not in model,,,,,,,,,
FAS160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT1m,,,not in model,not in model,not in model,,,,,,,,,
LEUabc,,,not in model,nonlethal,not in model,,,,,,,,,
CA2abc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TRPMETVALt,,,not in model,not in model,not in model,,,,,,,,,
L_LACD2cm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MOD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MMSDH,,,not in model,not in model,not in model,,,,,,,,,
DCTCP,,,not in model,not in model,not in model,,,,,,,,,
PG141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPSSYN_HPc,,,not in model,not in model,not in model,,,,,,,,,
LYSTYRILEr,,,not in model,not in model,not in model,,,,,,,,,
SK_fldox_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
G1SAT_1c,,,not in model,not in model,not in model,,,,,,,,,
PPC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARGTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT18111Z1819Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,,,,,,,
DAGK1601819Z,,,not in model,not in model,not in model,,,,,,,,,
ALDD10,,,not in model,not in model,not in model,,,,,,,,,
pe_prod4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
L_LACD,,,not in model,not in model,not in model,,,,,,,,,
LPLPS1AGPE18111Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NH4t3r,,,not in model,not in model,not in model,,,,,,,,,
FADRx2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DINt,,,not in model,nonlethal,nonlethal,,,,,,,,,
FECOSTt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PERD,,,not in model,not in model,not in model,,,,,,,,,
MYCSacp58,,,not in model,not in model,not in model,,,,,,,,,
LPEH2055Z8Z11Z14Z17Z_sn1_c,,,nonlethal,not in model,not in model,,,,,,,,,
ARSENBabc,,,not in model,not in model,not in model,,,,,,,,,
GUAD,,,not in model,not in model,not in model,,,,,,,,,
BSORy,,,not in model,not in model,not in model,,,,,,,,,
GLYCDy,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1601819Z1601,,,not in model,not in model,not in model,,,,,,,,,
DKGLCNR2y,,,not in model,not in model,not in model,,,,,,,,,
PAPt,,,not in model,nonlethal,nonlethal,,,,,,,,,
FUT94g_cho,,,nonlethal,not in model,not in model,,,,,,,,,
PETOHM_SC,,,not in model,not in model,not in model,,,,,,,,,
PUNP3,,,not in model,nonlethal,nonlethal,,,,,,,,,
3HCO3_NAt,,,not in model,not in model,not in model,,,,,,,,,
GLDBRAN,,,nonlethal,not in model,not in model,,,,,,,,,
CTECOAI7,,,not in model,nonlethal,nonlethal,,,,,,,,,
NADH2_u6cmc,,,not in model,not in model,not in model,,,,,,,,,
EX_dhap_e,,,not in model,not in model,not in model,,,,,,,,,
HACD7m,,,not in model,not in model,not in model,,,,,,,,,
3NUCLE4,,,not in model,not in model,not in model,,,,,,,,,
DASYN_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NADTRHD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CAt4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DASYN181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLUB0AT3tc,,,not in model,not in model,not in model,,,,,,,,,
PIt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SPTc,,,not in model,not in model,not in model,,,,,,,,,
EAR160x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2dr_p,,,not in model,not in model,not in model,,,,,,,,,
GLS,,,not in model,not in model,not in model,,,,,,,,,
SUCFUMt,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT16018111Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
SERTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GHMT2rm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDDCP3ex,,,not in model,not in model,not in model,,,,,,,,,
PHEtec,,,not in model,not in model,not in model,,,,,,,,,
MGDGW6DS1829Z12Z1619Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPAm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_stcoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METB1,,,not in model,not in model,not in model,,,,,,,,,
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGGH1819Z1627Z10Zc,,,not in model,not in model,not in model,,,,,,,,,
DMATT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPAT160190,,,nonlethal,nonlethal,not in model,,,,,,,,,
DES_9,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PRUK,,,nonlethal,not in model,not in model,,,,,,,,,
DHACOAH,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPLIPAL1A161,,,not in model,nonlethal,nonlethal,,,,,,,,,
CO2tmt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NORRDX,,,not in model,not in model,not in model,,,,,,,,,
TIH2CD,,,not in model,not in model,not in model,,,,,,,,,
ALDD16,,,not in model,nonlethal,not in model,,,,,,,,,
EX_4hbald_e,,,not in model,not in model,not in model,,,,,,,,,
EX_fe3dcit_e,,,not in model,not in model,not in model,,,,,,,,,
THRt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLYCTO2,,,not in model,not in model,not in model,,,,,,,,,
PLDPC_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
D_LACDcmc,,,not in model,not in model,not in model,,,,,,,,,
NDPK8m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAO181p_oddc,,,nonlethal,not in model,not in model,,,,,,,,,
AKGt2r,,,not in model,not in model,not in model,,,,,,,,,
EX_enter_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
FORCT,,,not in model,not in model,not in model,,,,,,,,,
ORPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD6i,,,not in model,not in model,nonlethal,,,,,,,,,
PGCM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UGLT,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT16018111Z1819Z3,,,not in model,not in model,not in model,,,,,,,,,
THRabc,,,not in model,not in model,not in model,,,,,,,,,
AGPAT18111Z1819Zhc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PUNP1,,,not in model,nonlethal,nonlethal,,,,,,,,,
ARGt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
acoa_prod9,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACONTa,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTRARz,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CTBTCAL2,,,not in model,not in model,not in model,,,,,,,,,
ALDD20xm,,,not in model,not in model,not in model,,,,,,,,,
FASm2601,,,not in model,not in model,not in model,,,,,,,,,
1AGPEAT1819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LSERDHr,,,nonlethal,not in model,not in model,,,,,,,,,
SK_trnathr_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OHPHMm,,,not in model,nonlethal,nonlethal,,,,,,,,,
XYLOS1,,,not in model,not in model,not in model,,,,,,,,,
G3PEabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
EX_nad_e,,,not in model,not in model,not in model,,,,,,,,,
CSNATirm,,,not in model,not in model,not in model,,,,,,,,,
HISTD,,,not in model,not in model,not in model,,,,,,,,,
ACOAD7f,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SALCpts,,,not in model,not in model,not in model,,,,,,,,,
AMPt,,,not in model,not in model,not in model,,,,,,,,,
ACOAD5,,,not in model,not in model,not in model,,,,,,,,,
LEUTAm,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21801819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD24xim,,,not in model,not in model,not in model,,,,,,,,,
WCOS,,,not in model,not in model,not in model,,,,,,,,,
PSSA140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMPK3,,,nonlethal,not in model,nonlethal,,,,,,,,,
PRO1xm,,,not in model,not in model,not in model,,,,,,,,,
SERGLYexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
INSTabc,,,not in model,not in model,not in model,,,,,,,,,
4ABUTD,,,nonlethal,not in model,not in model,,,,,,,,,
GLUK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ETHAPT_MYRS_GLNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
TAGAH1801819Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
r0280,,,not in model,not in model,not in model,,,,,,,,,
PYDXO,,,nonlethal,not in model,not in model,,,,,,,,,
dgl_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1801819Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
MTHFD2i,,,not in model,not in model,nonlethal,,,,,,,,,
A2GALT2c,,,not in model,not in model,not in model,,,,,,,,,
acylpg_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
L_LACD3,,,not in model,not in model,not in model,,,,,,,,,
HIUH,,,not in model,not in model,not in model,,,,,,,,,
AABHH,,,not in model,not in model,not in model,,,,,,,,,
ALDD20y,,,not in model,not in model,not in model,,,,,,,,,
CF3Sg,,,not in model,not in model,not in model,,,,,,,,,
EAR141y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ATPPHm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALDD19xr,,,not in model,not in model,not in model,,,,,,,,,
EX_kdo2lipid4_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PSTK,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLDAGAT18111Z18111Z1602,,,not in model,not in model,not in model,,,,,,,,,
SEAHCYSHYD_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pentso3_e,,,not in model,not in model,not in model,,,,,,,,,
4MZYMCODHc,,,not in model,not in model,not in model,,,,,,,,,
EX_argarglys_e,,,not in model,not in model,not in model,,,,,,,,,
DASYN184_6_9_12_15,,,nonlethal,not in model,nonlethal,,,,,,,,,
CHOLD2,,,not in model,not in model,not in model,,,,,,,,,
DAGK181_1,,,not in model,not in model,not in model,,,,,,,,,
EX_gsn_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_pydxn_e,,,nonlethal,not in model,not in model,,,,,,,,,
C162OHc,,,not in model,not in model,not in model,,,,,,,,,
CHLASGc,,,not in model,not in model,not in model,,,,,,,,,
SLCYSS,,,not in model,not in model,not in model,,,,,,,,,
NNOR,,,not in model,not in model,not in model,,,,,,,,,
PROTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LCYDc,,,not in model,not in model,not in model,,,,,,,,,
GCC2amc,,,not in model,not in model,not in model,,,,,,,,,
SERA_m,,,not in model,not in model,not in model,,,,,,,,,
44MZYMMO,,,not in model,not in model,not in model,,,,,,,,,
UPPRT,,,not in model,not in model,not in model,,,,,,,,,
FAO1,,,not in model,not in model,not in model,,,,,,,,,
CITL,,,nonlethal,not in model,not in model,,,,,,,,,
HISLYSTHRt,,,not in model,not in model,not in model,,,,,,,,,
RE2112C,,,not in model,not in model,not in model,,,,,,,,,
GLYTA,,,not in model,not in model,not in model,,,,,,,,,
DAGAH18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
DNADDP,,,not in model,not in model,not in model,,,,,,,,,
PYDXNO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA_STC_STC_c,,,not in model,not in model,not in model,,,,,,,,,
EX_cdpdtdecg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DVPCHLD450ORc,,,not in model,not in model,not in model,,,,,,,,,
APCPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ADCL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FPGS6,,,not in model,not in model,not in model,,,,,,,,,
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pa120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
acoa_prod6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL140t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ECOAH12m,,,not in model,not in model,not in model,,,,,,,,,
EX_pg120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPBNGS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMITKP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_histrphis_e,,,not in model,not in model,not in model,,,,,,,,,
PSD141,,,not in model,nonlethal,nonlethal,,,,,,,,,
MLTG4,,,not in model,not in model,not in model,,,,,,,,,
TSR,,,not in model,not in model,not in model,,,,,,,,,
SK_trnaleu_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL141t2ppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
A2GALT3c,,,not in model,not in model,not in model,,,,,,,,,
MDDEP1ppc,,,not in model,not in model,not in model,,,,,,,,,
1AGPEAT1819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PHYCBOXL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_lys__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS160_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
AKP1,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLDPC_LNA_LNA_c,,,nonlethal,not in model,not in model,,,,,,,,,
FACOAL160_ISO,,,nonlethal,nonlethal,not in model,,,,,,,,,
EX_val__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_mal__L_e,,,nonlethal,nonlethal,not in model,,,,,,,,,
3HAD60_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASm2202,,,not in model,not in model,not in model,,,,,,,,,
ASPt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_glycogen1500_e,,,not in model,not in model,not in model,,,,,,,,,
L_LACt3,,,not in model,not in model,not in model,,,,,,,,,
2AGPGAT160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA1819Z160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSD5DS1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
NO3t,,,not in model,not in model,not in model,,,,,,,,,
RE2626C,,,not in model,not in model,not in model,,,,,,,,,
HCO3E,,,nonlethal,nonlethal,not in model,,,,,,,,,
DASYN183_9_12_15,,,nonlethal,not in model,nonlethal,,,,,,,,,
DXPS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
G12MT4c,,,not in model,not in model,not in model,,,,,,,,,
OXO2Ctm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CITCIa,,,not in model,not in model,not in model,,,,,,,,,
MLTHFtmt,,,nonlethal,not in model,not in model,,,,,,,,,
FA160ACPH_m,,,not in model,not in model,not in model,,,,,,,,,
EX_galman4_e,,,not in model,not in model,not in model,,,,,,,,,
TYRTA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEMEOSm_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
BPNT2,,,not in model,not in model,not in model,,,,,,,,,
CDIPT18111Z160,,,not in model,not in model,not in model,,,,,,,,,
COLIPAabctexc,,,nonlethal,not in model,nonlethal,,,,,,,,,
DGDGW6DS1829Z12Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MG1Ac,,,not in model,not in model,not in model,,,,,,,,,
SUCRt2,,,not in model,not in model,not in model,,,,,,,,,
T4HCINNMFM,,,nonlethal,not in model,not in model,,,,,,,,,
SUCHMSSELCYSL,,,not in model,not in model,not in model,,,,,,,,,
AACOAR_syn,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1A141,,,not in model,nonlethal,nonlethal,,,,,,,,,
DHAK,,,not in model,not in model,not in model,,,,,,,,,
GHMT2r_m,,,not in model,nonlethal,nonlethal,,,,,,,,,
CO2t,,,nonlethal,not in model,not in model,,,,,,,,,
ABTA,,,nonlethal,not in model,nonlethal,,,,,,,,,
3OAS180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TFENFEORc,,,not in model,not in model,not in model,,,,,,,,,
OIVD3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PSIIredc,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1601819Z160,,,not in model,not in model,not in model,,,,,,,,,
PIN4K_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_fe2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G3PD4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2ATE161,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLA2PE_EPA_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
POR,,,not in model,not in model,not in model,,,,,,,,,
INOSTO,,,not in model,not in model,not in model,,,,,,,,,
GLUSx,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PRAIi,,,not in model,not in model,not in model,,,,,,,,,
FACOAE120,,,nonlethal,not in model,not in model,,,,,,,,,
PSDC_BS,,,not in model,nonlethal,not in model,,,,,,,,,
KAS14,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTD11,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hb_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACHBS,,,nonlethal,not in model,not in model,,,,,,,,,
GGNG,,,nonlethal,not in model,not in model,,,,,,,,,
GALS3,,,not in model,not in model,not in model,,,,,,,,,
HMSD2,,,not in model,not in model,not in model,,,,,,,,,
DHPD,,,not in model,not in model,not in model,,,,,,,,,
DURAD,,,not in model,not in model,not in model,,,,,,,,,
GDPtmt,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GCALDtm,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1A181,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLPSA218111Z1845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TKT2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACCOAtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THMP,,,not in model,nonlethal,nonlethal,,,,,,,,,
ALCD23xi,,,not in model,not in model,not in model,,,,,,,,,
HISDr,,,not in model,not in model,not in model,,,,,,,,,
SBTpts,,,not in model,not in model,not in model,,,,,,,,,
ADNK1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HP5CD_1,,,not in model,not in model,not in model,,,,,,,,,
GLPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARD1,,,not in model,not in model,not in model,,,,,,,,,
FE3abc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAE141,,,nonlethal,not in model,not in model,,,,,,,,,
ALCD20y,,,not in model,not in model,not in model,,,,,,,,,
3OAR40,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1601819Z1819Z2,,,not in model,not in model,not in model,,,,,,,,,
AGAKIc,,,not in model,not in model,not in model,,,,,,,,,
FOLD3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
URFGTT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_cl_e,,,not in model,not in model,not in model,,,,,,,,,
6TINS5MPOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT16018111Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
ACCAHm,,,not in model,not in model,not in model,,,,,,,,,
NTD10,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2A181,,,not in model,nonlethal,nonlethal,,,,,,,,,
FRD2rppc,,,not in model,not in model,not in model,,,,,,,,,
ACOAR4mc,,,not in model,not in model,not in model,,,,,,,,,
CADMO,,,not in model,not in model,not in model,,,,,,,,,
EX_ala__D_e,,,not in model,not in model,not in model,,,,,,,,,
CYO1b2pp_sync,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT4r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_HC00007_e,,,not in model,not in model,not in model,,,,,,,,,
METSOXR1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FASC181ACP,,,nonlethal,not in model,not in model,,,,,,,,,
GLNTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ATRZCH,,,not in model,not in model,not in model,,,,,,,,,
UMPKm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PMETM_SC,,,not in model,not in model,not in model,,,,,,,,,
EX_gm1lipa_e,,,not in model,not in model,not in model,,,,,,,,,
LPEAT_DHA_ALNA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
ETHAAL,,,not in model,not in model,not in model,,,,,,,,,
CAFFCOA,,,not in model,not in model,not in model,,,,,,,,,
AMALT4,,,not in model,not in model,not in model,,,,,,,,,
HMBZ,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGPATCOA_PALM_PALM_c,,,not in model,not in model,not in model,,,,,,,,,
LCARS,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_GLNA_PE_14_c,,,not in model,not in model,not in model,,,,,,,,,
GLYCDx,,,not in model,not in model,not in model,,,,,,,,,
NICRNS,,,not in model,not in model,not in model,,,,,,,,,
RE1860E,,,not in model,not in model,not in model,,,,,,,,,
P5CR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2E141,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACCOAtm_1,,,not in model,nonlethal,nonlethal,,,,,,,,,
TIHCD,,,not in model,not in model,not in model,,,,,,,,,
NDP3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NOS,,,not in model,not in model,not in model,,,,,,,,,
G12MT3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDHam2mi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
L_LACt4r_2,,,nonlethal,not in model,not in model,,,,,,,,,
LPLIPAL2G180,,,not in model,nonlethal,nonlethal,,,,,,,,,
ANPRT,,,not in model,not in model,not in model,,,,,,,,,
PMEVK,,,not in model,not in model,not in model,,,,,,,,,
XPPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NADH16,,,not in model,not in model,not in model,,,,,,,,,
ILEPROLYSt,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT18111Z18111Z1819Z1,,,not in model,not in model,not in model,,,,,,,,,
GLUS_F420,,,not in model,not in model,not in model,,,,,,,,,
ALATA_L,,,not in model,not in model,not in model,,,,,,,,,
CHLDA1tuc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS80ACPm_L,,,not in model,not in model,not in model,,,,,,,,,
EX_chtbs_e,,,not in model,not in model,not in model,,,,,,,,,
FRULYSK,,,not in model,not in model,not in model,,,,,,,,,
FAH120c,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT1819Z1819Z160,,,not in model,nonlethal,not in model,,,,,,,,,
PLDAGAT1801819Z1602,,,not in model,not in model,not in model,,,,,,,,,
CINNDO,,,not in model,not in model,not in model,,,,,,,,,
CHLSTD78I,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
pABAt,,,nonlethal,not in model,not in model,,,,,,,,,
GMT1,,,not in model,not in model,not in model,,,,,,,,,
MAN1PT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS140_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MG2B,,,not in model,not in model,not in model,,,,,,,,,
EX_cu_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
C226CPT2,,,not in model,not in model,not in model,,,,,,,,,
GPDDA3,,,not in model,nonlethal,nonlethal,,,,,,,,,
DCYTt2,,,not in model,not in model,not in model,,,,,,,,,
EX_dcyt_e,,,not in model,not in model,not in model,,,,,,,,,
UREAt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEXCOAACBP,,,not in model,not in model,not in model,,,,,,,,,
UNK5,,,not in model,not in model,not in model,,,,,,,,,
ACOAH,,,not in model,not in model,not in model,,,,,,,,,
MPTSS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PCHLD450ORc,,,not in model,not in model,not in model,,,,,,,,,
