,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
CITCIb,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
GALm,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,not in model,not in model,not in model
PDHa,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
FEROt,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,nonlethal
DAGAH16018111Z,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
SPMDAT1,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model
PE_CHOtm,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
GCCc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
OGMEACPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,nonlethal
NADS1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
CRETINOLPMTACTc,nonlethal,nonlethal,not in model,nonlethal,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
EX_3mb_e,not in model,not in model,not in model,not in model,nonlethal,,not in model,nonlethal,not in model,not in model,nonlethal,nonlethal,not in model,not in model
CSND,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,not in model
FACOAL60t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
LPLIPAL2G181,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
POR_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
OAACITtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
BGLA,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,not in model
SS,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FACOAL_160_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
KAS8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,not in model,nonlethal,nonlethal,nonlethal
VALtec,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
ETHAPT_STC_DHA_c,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
TMDK1,not in model,not in model,not in model,not in model,not in model,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
2agpe141t,not in model,not in model,nonlethal,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
DGDGGH1829Z12Z160c,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
SGAT,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
ARGARGLYSt,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,not in model
PTPATi,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
TAGAH1819Z18111Z1835Z9Z12Z,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FACOAL160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
CMPDAi,not in model,not in model,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
RIBabc1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal
EX_acmum_e,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
GRGTc,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
AGAT_SC,not in model,not in model,not in model,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
MGDGW3DS1839Z12Z15Z1627Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
ETHSO3abcppc,not in model,not in model,not in model,nonlethal,not in model,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
METS,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
URO,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
CYSSERMETt,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
BAMPPALDOXm,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
PRO1x,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
PSD120,not in model,not in model,not in model,nonlethal,nonlethal,,nonlethal,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
AHCYStm,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
THD2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model,not in model,nonlethal,not in model,not in model
SO4HCOtex,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
FACOAL181t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
EX_dsbard_e,not in model,not in model,not in model,nonlethal,nonlethal,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
YVITEt,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
PCMEH2ppc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal
EX_cpgn_e,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
MG2abc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
THMPPt2m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
RNDR4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
FACOAL181,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
CERH124,nonlethal,nonlethal,not in model,nonlethal,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
FASC240ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,nonlethal,nonlethal,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
HACD3,nonlethal,nonlethal,not in model,not in model,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
CEPTCnhs,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
FTCL,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
PEPC_m,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
PLDAGAT_MYRS_EPA_LNA_PE_13_c,not in model,not in model,not in model,nonlethal,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,not in model,not in model
GLUabc,nonlethal,nonlethal,nonlethal,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,nonlethal,not in model,nonlethal
AGPATCOA1819Z1819Z,not in model,not in model,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,not in model,nonlethal,not in model,not in model
MXMOc,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model
GCALDD,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,nonlethal,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
DHRT_ibcoa,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,not in model,not in model,nonlethal,not in model,nonlethal,not in model,not in model,not in model
NDPK10,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
ACCOAhic,nonlethal,nonlethal,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,nonlethal
FDH7,not in model,not in model,nonlethal,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model,nonlethal,not in model
FALDH,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,not in model,not in model,nonlethal
PTRCt3i,not in model,not in model,not in model,not in model,not in model,,not in model,nonlethal,not in model,not in model,not in model,nonlethal,not in model,not in model
ECOAH4m,nonlethal,nonlethal,not in model,not in model,not in model,,nonlethal,not in model,not in model,not in model,not in model,nonlethal,not in model,not in model
EX_hghhlipan_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,nonlethal,not in model,nonlethal,not in model,nonlethal,nonlethal,nonlethal,nonlethal
PLDAGAT16018111Z1601,not in model,not in model,not in model,not in model,not in model,,not in model,not in model,nonlethal,not in model,nonlethal,nonlethal,not in model,not in model
