,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
DGTSDS1839Z12Z15Z1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PPPGO,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
THFOR1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PHYTES2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_g3pc_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
D_LACDcmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PLDAGAT_LNA_EPA_LNA_PE_12_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DGTPtmc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
THMATPe,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,,,nonlethal,,
SEAHCYSHYD_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
TUNGSabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
2DGULRx,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PSIIc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PAPt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_manglyc_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PGP140abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_ps181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
LPLIPAL2ATE141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
RE1342C,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EX_pa_enhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MEPCT_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
CHLSTD78I,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
HYDFDN2r,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
DGTSDS1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
KAS4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
AKGDa,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_4hba_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PSSA160,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_murein5p4p_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FPGS5,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MCPST,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ARGN_1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PLDPC_EPA_EPA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
PYDXOR,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
NIabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
UDPGLDC,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
SPMDAT2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EAR180x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MAGAH1819Z,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
CYTK2_1,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
ETHAPT_STC_DHA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
GLUB0AT3tc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
dgl_prod4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
HDCAt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PINOS_SC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
GTHS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ILEPROLYSr,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DOLPMT2,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
TSULabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ALCD19,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
DLYSPYRAT,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
KARI_3hmoac,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
UDPACGLP,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,,,,nonlethal,,
AMMQT8,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
GLNtm_1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PTHPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
PRMICI,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PLIPA2G181,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
FACOAL80t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
ADNK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
O16A4COLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
ASNt2r,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
DHNCOAS,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ETHAPT_OLE_LNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ITCY,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
BSORx,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MALS,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
HMR_1077,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
PETHCT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
BATHORHODOPSINIc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
G13MT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
SK_trnalys_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
PRPPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ACTNabc1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
SPP,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MGDGD7DS1819Z1617Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ALCD22yi,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
SUCD1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
CO2t,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,not in model,,
PGW3DS1839Z12Z15Z160c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
C14STR,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
SM_host,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
ACOADAGAT18111Z1819Z160,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
CDIPT18111Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
acoa_prod7,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
PRAIS,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
34DHOXPEGOX,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_glyc3p_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
ARGARGr,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
XYLTD_D,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
42A12BOOX,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_ni2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
GLYCLTt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CY_focytb5_c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ERGSTESTH_SCe,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
METSabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
GTPCI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_HC00005_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DAGK1601819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EX_thr__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
SELCYSLY3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
CITALDM,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NIt5,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
3M2OPLOXRD,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
LEUTAi,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PS181abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
lipid3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
SQD2_182_9_12,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LYSARGLEUr,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DAGAH_OLE_OLE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DHQS,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MK8t,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FASC120ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
LCADm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_lido_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
GM2LIPAabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_murein5px3p_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TRESULT,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_ppc1o_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NODOy,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MTAADA,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
HPPKm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ARTFR205nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PIt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
KAS8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
LEUTA,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
PE1819Z1829Z12Zt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DGDGW6DS1829Z12Z1619Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
HMR_0820nhs,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
ACSERLm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EPGALURSe,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TMN,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACOADAGAT1819Z18111Z160,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
PHCD,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_chitob_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_cdpdodecg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
TCHOLABCtc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
HXPRT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ps_prod4,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
PGIA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ERGSTESTH_SC,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,,,nonlethal,,
TAGAH1601819Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
BAMPPALDOXm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_cdpdodec11eg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
LPLIPAL1G140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
DDPAm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACODA,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
PEDS1801845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DAAD,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CERS126,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
H2Ot,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
BILEt4,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACOAD4f,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PRFGS_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NODOx,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
3OAR100_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
pABAt,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
FASm2202,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ARSENBabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
INS2D,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
LDL_HSDEGnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FLDR2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NNAM,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
TIH3CD,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DAGAH_STC_EPA_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
ETHAPT_STC_HDE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PSP_L,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
EX_dsbgox_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
r2510,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
DKFPS2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
URIDK2m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
A2GALT4c,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LPLIPAL1A160,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
NTD1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
SPMDt3i,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
ACP1619ZD9DSc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PGI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DGTSDS1819Z1829Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
G3PAT160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_pa120_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
