,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ALCD26xi,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
LPS2nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
NDPK7m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DOLPGT3,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ARTFR213nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
UDPKAAT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
G6Pt6er,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
FAS120COA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
3OAS161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ASPabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GUAD,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
HMGL_1c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
3HAD100,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
ATPS10_3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GGLGH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FASm340,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_enlipa_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_all__D_e,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
r2136,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
HEXCOAACBP,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
r2016,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
FASC220ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACCOAC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EAR120_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
METt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
RBFSa,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
4HBZR,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
SQDGS1819Z160c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PMTCOAtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GFUCS,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_ferrich_e,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FMNAT,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
EX_hghhlipa_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
ARGARGLYSr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PLDAGAT1819Z18111Z1819Z4,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
THFATm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
FPGS6m,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
TREH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
S2FE2SR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
MCBTS2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
1AGPEAT18111Z1819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
BTS_nadph,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
CYSt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
PLDAGAT1601819Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
HBZOPT,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
r0340,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GM1LIPAabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
CHOPT_LNA_LNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PGP181abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PTRCabc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ASNTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PEPPItap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
IMPDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
OMBZLMm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
SUCDi,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
FAMPL4,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
I2FE2SR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
TAGAH1819Z18111Z18111Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
DAGAH_STC_EPA_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
VALtec,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EAR181x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
MGDGW6DS1829Z12Z160c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
C3STKR1c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_acnam_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
NTP4,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
HMR_9805,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ACYP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AACPS6_1c,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
LPCOXc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ALPHNH,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
HISTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PLDAGAT1819Z18111Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
NTRARz,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PLDAGAT1801819Z1819Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PYK_ap2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
2AGPGAT141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_cdpdodec11eg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
RTOT5_cho,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
HSTPT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
MTOLDOX,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
pe_prod8,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
AOXSr,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
FACOAL161t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_clpn141_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
LPLPS1AGPE1819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
NTRIR2x,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
FAMPL5,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FA100ACPHi,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ALDD19xr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
SGPL12r,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
NADH9,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
LPLIPAL2ATE180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
MDH_nadp_hic,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ALAPAT4te,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ALCD23xi,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_galman4_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CSNATm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PLPSA21819Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
CYO1bpp_sync,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
URDGLYCD,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
3OAR40,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
BUPN,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ASPt2_3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
CYS,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
DAGAH_OLE_HDE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
LNS14DMx,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
GLNSP3,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CMSc,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
HACD2,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
EX_2agpe161_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
TCHOLABCtc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
3OAS120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
AGPAT180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
HDL_HSSYNnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
IPPMIa,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FTAL,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
TREabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
BACCL,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
GDPMNH,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
MM3c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
P5CRm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AACPS2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
MANTTRabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
ALDD2ym,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_pur_e,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
AGPAT190,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
EAR140_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ALDD32,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
