,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
LPLIPAL2A180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GARFT,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
SEPHCHCS,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
D_LACDmc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
SALCHS4FEabcppc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
APTA1i,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
LPLIPAL2ATE160,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_gal__L_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
DHPPDA2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
CYSabc,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ILEt2r,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,nonlethal
GLYCDy,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PGP120abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ATPH1e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
PHETHRLYSr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
1AGPEAT1819Z1829Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,not in model,not in model,not in model
MSO3abc,not in model,not in model,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
MCLORi,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PSERDm_SCc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
H2O2t,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
r2526,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
ARGARGt,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
PCD12DS_PALM_LNA_sn2_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
UA4E,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
DINt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
KARI_23dhmbc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
2HH24DDH1,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
PFK26_1,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
ZCAROTDH2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
HMR_2380,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_murein4px4p4p_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
P5CRm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
pi_prod2,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
LPLIPAL2G141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
CELLBabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,not in model
EAR60x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,nonlethal
DUTPDP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PHEPHEt,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,not in model,not in model
MOD_2mbdhlc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
CYSDS,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
GCCc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PGSA140,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
VALt2m,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
SBTRhc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
3OAR100_m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_glc__D_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ACOAD1z,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
r0340,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLIPA2A161,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
FACOAL140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
HMR_0907nhs,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
METSR_R2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PAPSPHENST,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
CRVS23M24hc,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
RPE_pf,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
LALDO2x,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MDH2m,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
FAS100ACPmc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
SELTORc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
HMSH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
CYTP450R,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PYR5CDmc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
2AGPEAT120,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
EX_cdpdhdec9eg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_ptrc_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
DGTSDS1839Z12Z15Z1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PPPGO,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,nonlethal
THFOR1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PHYTES2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_g3pc_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
D_LACDcmc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
PLDAGAT_LNA_EPA_LNA_PE_12_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
DGTPtmc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,nonlethal
THMATPe,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
SEAHCYSHYD_1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
TUNGSabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
2DGULRx,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,not in model
PSIIc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PAPt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_manglyc_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PGP140abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
EX_ps181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
LPLIPAL2ATE141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
RE1342C,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
EX_pa_enhs,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MEPCT_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
CHLSTD78I,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,nonlethal,not in model
HYDFDN2r,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,not in model,nonlethal
DGTSDS1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
KAS4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,nonlethal
AKGDa,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,nonlethal,nonlethal
EX_4hba_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
PSSA160,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_murein5p4p_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
FPGS5,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MCPST,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
ARGN_1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model
PLDPC_EPA_EPA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
PYDXOR,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
NIabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
UDPGLDC,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
SPMDAT2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
EAR180x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,nonlethal
MAGAH1819Z,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
CYTK2_1,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,nonlethal
ETHAPT_STC_DHA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
