,T. gondii ARI,T. gondii FOU,T. gondii GAB2-2007-GAL-DOM2,T. gondii GT1,T. gondii MAS,T. gondii ME49,T. gondii p89,T. gondii RUB,T. gondii TgCatPRC2,T. gondii VAND,T. gondii VEG
GDBTALDH,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DCTCP,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DSAT,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DASYN_SA,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
3OAR180,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
LDH_L,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_pe1819Z1829Z12Z_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PYDXOR,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
GTHOm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ADNK1,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACACT6r,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
CPGNabcppc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
HEMEOMOm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_ttdcea_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_h_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
BAMPPALDOX,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
MALTPTabc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACACT1m,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NTP1,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
UDPGtnic,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
METHFtxc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
FAS181,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
SHK3Dr,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACOAO5pc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
GCCb,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_acolipa_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALDD18,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PYR5CDmc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
G3PCT,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PTOLDOX,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
3HAD81_m,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
C22STDS,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PGPP_hscnhs,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
KAS9,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
OAACITtm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
OHPHM6nc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
FACOAL180t2ppc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_pe18111Z1819Z_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ETF,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
HEXTT,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
