,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PE1819Z1829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGDGW6DS1829Z12Z1619Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_0820nhs,,,nonlethal,not in model,not in model,,,,,,,,,
ACSERLm,,,not in model,not in model,not in model,,,,,,,,,
EPGALURSe,,,not in model,not in model,not in model,,,,,,,,,
TMN,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT1819Z18111Z160,,,not in model,nonlethal,not in model,,,,,,,,,
PHCD,,,not in model,not in model,not in model,,,,,,,,,
EX_chitob_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_cdpdodecg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TCHOLABCtc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HXPRT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ps_prod4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGIA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ERGSTESTH_SC,,,nonlethal,nonlethal,not in model,,,,,,,,,
TAGAH1601819Z160,,,not in model,not in model,not in model,,,,,,,,,
BAMPPALDOXm,,,not in model,not in model,not in model,,,,,,,,,
EX_cdpdodec11eg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL1G140,,,not in model,nonlethal,nonlethal,,,,,,,,,
DDPAm,,,not in model,not in model,not in model,,,,,,,,,
ACODA,,,not in model,not in model,not in model,,,,,,,,,
PEDS1801845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
DAAD,,,not in model,not in model,not in model,,,,,,,,,
CERS126,,,not in model,not in model,not in model,,,,,,,,,
H2Ot,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
BILEt4,,,not in model,not in model,not in model,,,,,,,,,
ACOAD4f,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PRFGS_1,,,not in model,not in model,not in model,,,,,,,,,
NODOx,,,not in model,not in model,not in model,,,,,,,,,
3OAR100_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
pABAt,,,nonlethal,not in model,not in model,,,,,,,,,
FASm2202,,,not in model,not in model,not in model,,,,,,,,,
ARSENBabc,,,not in model,not in model,not in model,,,,,,,,,
INS2D,,,not in model,not in model,not in model,,,,,,,,,
LDL_HSDEGnhs,,,not in model,not in model,not in model,,,,,,,,,
FLDR2,,,not in model,not in model,not in model,,,,,,,,,
NNAM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TIH3CD,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_STC_EPA_c,,,nonlethal,not in model,not in model,,,,,,,,,
ETHAPT_STC_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
PSP_L,,,nonlethal,not in model,not in model,,,,,,,,,
EX_dsbgox_e,,,not in model,not in model,not in model,,,,,,,,,
r2510,,,not in model,nonlethal,not in model,,,,,,,,,
DKFPS2,,,not in model,not in model,not in model,,,,,,,,,
URIDK2m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
A2GALT4c,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL1A160,,,not in model,nonlethal,nonlethal,,,,,,,,,
NTD1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SPMDt3i,,,not in model,not in model,not in model,,,,,,,,,
ACP1619ZD9DSc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGI,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSDS1819Z1829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
G3PAT160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pa120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AACPS3_1c,,,nonlethal,not in model,not in model,,,,,,,,,
EX_maltpt_e,,,not in model,not in model,not in model,,,,,,,,,
ACOADH2,,,not in model,not in model,not in model,,,,,,,,,
ITKK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1801819Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
UTPH1,,,nonlethal,not in model,not in model,,,,,,,,,
PROPROPROt,,,nonlethal,not in model,not in model,,,,,,,,,
LPLIPAL1A141,,,not in model,nonlethal,nonlethal,,,,,,,,,
TMDK1,,,not in model,not in model,not in model,,,,,,,,,
EX_ile__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UPP3S,,,not in model,not in model,not in model,,,,,,,,,
EX_pectin_e,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PE_10_c,,,nonlethal,not in model,not in model,,,,,,,,,
LPD5,,,nonlethal,not in model,nonlethal,,,,,,,,,
PHEt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACCOAL2,,,not in model,nonlethal,nonlethal,,,,,,,,,
BDH,,,not in model,not in model,not in model,,,,,,,,,
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CPPPGOm,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLYCLTDy,,,not in model,not in model,not in model,,,,,,,,,
GCALDtm,,,not in model,not in model,not in model,,,,,,,,,
ACPS1ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_cd2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GTHRDt2,,,not in model,not in model,not in model,,,,,,,,,
PAPA_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
AACPS6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPO2y,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1829Z12Z1617Zc,,,not in model,not in model,not in model,,,,,,,,,
GLGNS1,,,nonlethal,not in model,not in model,,,,,,,,,
PYK4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
F4H2O,,,not in model,not in model,not in model,,,,,,,,,
G6PBDH,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR80x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASC161ACP,,,nonlethal,not in model,not in model,,,,,,,,,
MN6PP,,,not in model,nonlethal,nonlethal,,,,,,,,,
CFAS180G,,,nonlethal,not in model,nonlethal,,,,,,,,,
EX_ttdcea_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SQD2_183_6_9_12,,,not in model,not in model,not in model,,,,,,,,,
SSALy,,,nonlethal,not in model,not in model,,,,,,,,,
OCACPSST_m,,,not in model,not in model,not in model,,,,,,,,,
CYTBO3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_lcts_e,,,not in model,not in model,not in model,,,,,,,,,
PCW3DS_EPA_EPA_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
CHOLSabc_1,,,not in model,not in model,not in model,,,,,,,,,
CYS,,,not in model,not in model,not in model,,,,,,,,,
FE3DCITabcppc,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,,,not in model,not in model,not in model,,,,,,,,,
HMR_4422,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CATm,,,not in model,not in model,not in model,,,,,,,,,
KAS5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1819Z18111Z18111Z,,,not in model,nonlethal,not in model,,,,,,,,,
DAGAH1601819Z,,,not in model,not in model,not in model,,,,,,,,,
CMPDAi,,,not in model,not in model,not in model,,,,,,,,,
GLNTRATc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MAGAH18111Z,,,not in model,not in model,not in model,,,,,,,,,
PC,,,not in model,nonlethal,not in model,,,,,,,,,
FAS120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GTPtmt,,,not in model,not in model,not in model,,,,,,,,,
AGPATCOA18111Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLPSA218111Z1845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1819Z18111Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
DUTUP,,,not in model,not in model,not in model,,,,,,,,,
MTHFC_1,,,not in model,not in model,not in model,,,,,,,,,
G3PD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OPMEACPD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD2i,,,not in model,not in model,nonlethal,,,,,,,,,
RE3165C,,,not in model,not in model,not in model,,,,,,,,,
LPLPS1AGPE18111Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CBPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDHm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FMETTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ps_prod5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMETt,,,nonlethal,not in model,not in model,,,,,,,,,
PYDXNO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_tsul_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH16018111Z160,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2G161,,,not in model,nonlethal,nonlethal,,,,,,,,,
NH4t_1,,,not in model,not in model,not in model,,,,,,,,,
3DH5HPBMTmc,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1801819Z1601,,,not in model,not in model,not in model,,,,,,,,,
PYRDC_1,,,not in model,not in model,not in model,,,,,,,,,
BUTSO3abcppc,,,not in model,nonlethal,not in model,,,,,,,,,
CGS_m,,,not in model,not in model,not in model,,,,,,,,,
LPCAT_STC_EPA_sn2_c,,,nonlethal,not in model,not in model,,,,,,,,,
EX_lac__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHOPT_PALM_PALM_c,,,not in model,nonlethal,not in model,,,,,,,,,
DGDGW6DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G3PAT1619Z_c,,,not in model,not in model,not in model,,,,,,,,,
EAR141y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UAGAAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THFOR2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_3hpppn_e,,,not in model,not in model,not in model,,,,,,,,,
HP5CD_1,,,not in model,not in model,not in model,,,,,,,,,
APATc,,,not in model,not in model,not in model,,,,,,,,,
IDPmc,,,not in model,not in model,not in model,,,,,,,,,
6TINS5MPOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA180ACPH,,,not in model,not in model,not in model,,,,,,,,,
Kt1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPAm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MAGAH2264Z7Z10Z13Z16Z19Z_c,,,not in model,nonlethal,not in model,,,,,,,,,
AABHH,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpe161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD23xi,,,not in model,not in model,not in model,,,,,,,,,
5DOAN,,,not in model,not in model,not in model,,,,,,,,,
EX_pqh2_e,,,not in model,not in model,not in model,,,,,,,,,
AOOAhc,,,not in model,not in model,not in model,,,,,,,,,
13PPDH,,,not in model,not in model,not in model,,,,,,,,,
AF1PTc,,,not in model,not in model,not in model,,,,,,,,,
ACOAO7pc,,,not in model,not in model,not in model,,,,,,,,,
HACD7,,,not in model,not in model,nonlethal,,,,,,,,,
GBEZ,,,not in model,not in model,not in model,,,,,,,,,
pe_prod21,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PALFATPtc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
VALLEUPHEt,,,not in model,not in model,not in model,,,,,,,,,
RNTR4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYTA_1,,,not in model,not in model,not in model,,,,,,,,,
PLDPE_OLE_GLNA_c,,,not in model,not in model,not in model,,,,,,,,,
KAS_HP,,,nonlethal,not in model,not in model,,,,,,,,,
ANXANASCORc,,,not in model,not in model,not in model,,,,,,,,,
ALCD2irm,,,not in model,not in model,not in model,,,,,,,,,
G3PIt,,,not in model,not in model,not in model,,,,,,,,,
SERabc,,,not in model,not in model,not in model,,,,,,,,,
GALMAN600c_e,,,not in model,not in model,not in model,,,,,,,,,
RBK_Dr,,,not in model,not in model,not in model,,,,,,,,,
FA100ACPHi,,,not in model,not in model,not in model,,,,,,,,,
2DGULRy,,,not in model,not in model,not in model,,,,,,,,,
DMHDRFS,,,not in model,not in model,not in model,,,,,,,,,
ALDD2y,,,not in model,not in model,not in model,,,,,,,,,
FASC221ACP,,,nonlethal,not in model,not in model,,,,,,,,,
EAR160x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL100t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FAS182ACPmc,,,not in model,not in model,not in model,,,,,,,,,
HBZOPT6mc,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21801845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ATGDm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA141ACPHi,,,not in model,not in model,not in model,,,,,,,,,
GLYCLTDx,,,not in model,not in model,not in model,,,,,,,,,
CAATPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
ICL,,,nonlethal,not in model,not in model,,,,,,,,,
FACOAL1832,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_5aop_e,,,not in model,nonlethal,not in model,,,,,,,,,
3NUCLE2,,,not in model,not in model,not in model,,,,,,,,,
EAR121y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_argarglys_e,,,not in model,not in model,not in model,,,,,,,,,
MSAR,,,not in model,not in model,not in model,,,,,,,,,
FBAmc,,,not in model,not in model,not in model,,,,,,,,,
ECOAH9ir,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
BGLA1,,,not in model,not in model,not in model,,,,,,,,,
YVITEt,,,nonlethal,not in model,not in model,,,,,,,,,
DTMPK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GK2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARABR,,,not in model,not in model,not in model,,,,,,,,,
TAGAH18111Z1819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1819Z1617Zc,,,not in model,not in model,not in model,,,,,,,,,
GF6PTA_1,,,not in model,not in model,not in model,,,,,,,,,
CHOPT_STC_DHA_c,,,not in model,not in model,not in model,,,,,,,,,
APH141,,,not in model,not in model,nonlethal,,,,,,,,,
CHOPT_PALM_EPA_c,,,not in model,nonlethal,not in model,,,,,,,,,
AACPS2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_stcoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3MOPtmt,,,not in model,not in model,not in model,,,,,,,,,
FUCASE,,,not in model,not in model,not in model,,,,,,,,,
RNTR2c2,,,not in model,not in model,not in model,,,,,,,,,
TYRt2m,,,not in model,not in model,not in model,,,,,,,,,
THZPSN_mt2,,,not in model,nonlethal,nonlethal,,,,,,,,,
DMGDH,,,not in model,not in model,not in model,,,,,,,,,
3HAD160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PIcm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FLDR_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
HPYRDC,,,not in model,not in model,not in model,,,,,,,,,
DCTCP,,,not in model,not in model,not in model,,,,,,,,,
ACGAMPM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NDPK7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPAT190,,,nonlethal,nonlethal,not in model,,,,,,,,,
SUCRt2,,,not in model,not in model,not in model,,,,,,,,,
GOX_m,,,not in model,not in model,not in model,,,,,,,,,
HYDA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA180COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
MOTH3,,,not in model,not in model,not in model,,,,,,,,,
EX_o16a4colipa_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
EX_4h3npacald_e,,,not in model,not in model,not in model,,,,,,,,,
ACSERSULLm,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PC_7_c,,,not in model,nonlethal,not in model,,,,,,,,,
DPPS,,,not in model,not in model,nonlethal,,,,,,,,,
FEROt,,,not in model,not in model,not in model,,,,,,,,,
MGDGD4DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDDCP2ex,,,not in model,not in model,not in model,,,,,,,,,
VECOAH,,,not in model,nonlethal,nonlethal,,,,,,,,,
HMR_1635,,,not in model,not in model,not in model,,,,,,,,,
12PPDt,,,not in model,not in model,not in model,,,,,,,,,
PE120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CSNATm,,,not in model,not in model,not in model,,,,,,,,,
HMR_6782,,,nonlethal,not in model,not in model,,,,,,,,,
3HAD181_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
HISTRPHISr,,,not in model,not in model,not in model,,,,,,,,,
PYRDC,,,not in model,not in model,not in model,,,,,,,,,
MERGTROLR,,,not in model,not in model,not in model,,,,,,,,,
3OAR161,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HAMR,,,not in model,not in model,not in model,,,,,,,,,
2MAHMP,,,not in model,not in model,not in model,,,,,,,,,
EX_man_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
CYTDK1,,,not in model,not in model,not in model,,,,,,,,,
GLYC2Pabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
ACACT4pc,,,not in model,not in model,not in model,,,,,,,,,
A3GALT4c,,,not in model,not in model,not in model,,,,,,,,,
MANA3,,,not in model,not in model,not in model,,,,,,,,,
ASNt2m,,,not in model,not in model,not in model,,,,,,,,,
NTRIRym,,,not in model,nonlethal,nonlethal,,,,,,,,,
HEMEOS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3NTD2pp_1c,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PIt2m_2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CMSc,,,not in model,nonlethal,not in model,,,,,,,,,
CRO4abcppc,,,nonlethal,not in model,nonlethal,,,,,,,,,
AMPDA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HBZOPT6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_trnaala_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPAT140_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
RHACOAR100,,,not in model,not in model,not in model,,,,,,,,,
HPPK2,,,not in model,nonlethal,nonlethal,,,,,,,,,
SERTRPHISr,,,nonlethal,not in model,not in model,,,,,,,,,
BCOALIG2,,,not in model,not in model,not in model,,,,,,,,,
EX_pe1819Z1835Z9Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GK1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_epist_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LDH_D,,,nonlethal,not in model,not in model,,,,,,,,,
HDL_HSSYNnhs,,,not in model,not in model,not in model,,,,,,,,,
EX_3ntym_e,,,not in model,not in model,not in model,,,,,,,,,
G12MT2c,,,not in model,not in model,not in model,,,,,,,,,
SK_trdrd_c,,,not in model,nonlethal,not in model,,,,,,,,,
ATDGDmc,,,not in model,not in model,not in model,,,,,,,,,
HACD7i,,,not in model,not in model,nonlethal,,,,,,,,,
MACPD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ATPS3r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r1914,,,nonlethal,not in model,not in model,,,,,,,,,
COA1819ZD9DS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OXDHCOAT,,,nonlethal,not in model,nonlethal,,,,,,,,,
CITtcm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAS16,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAS14_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
INSTt4_2,,,not in model,not in model,not in model,,,,,,,,,
SERGLYexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
3OAS100_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
IDPhc,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_MYRS_DHA_c,,,nonlethal,not in model,not in model,,,,,,,,,
CYO1_KTc,,,not in model,not in model,not in model,,,,,,,,,
UDPGALOR,,,not in model,not in model,not in model,,,,,,,,,
FAS160_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ECOAR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GAT_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MATm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
VALSERARGr,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT16018111Z1819Z,,,not in model,nonlethal,not in model,,,,,,,,,
2AGPEAT180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1801819Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
EX_dsbaox_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
NTD8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FLVR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DASYN182_9_12,,,nonlethal,not in model,nonlethal,,,,,,,,,
HISD_c,,,nonlethal,not in model,not in model,,,,,,,,,
ILETAm,,,not in model,not in model,not in model,,,,,,,,,
THZPSN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPAT1819Z1819Zhc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT18111Z1819Z18111Z1,,,not in model,not in model,not in model,,,,,,,,,
DHRT_2mbcoa,,,not in model,nonlethal,nonlethal,,,,,,,,,
SO4ti,,,not in model,not in model,not in model,,,,,,,,,
G3PAT120,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_g6p_e,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z1819Z1819Z3,,,not in model,not in model,not in model,,,,,,,,,
BADP,,,not in model,not in model,not in model,,,,,,,,,
MI134PP,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1839Z12Z15Z1637Z10Z13Zc,,,not in model,not in model,not in model,,,,,,,,,
ACACT8r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DOLPGT1,,,nonlethal,not in model,not in model,,,,,,,,,
HISt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
OBDHc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_eca4colipa_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
HSDy,,,not in model,not in model,not in model,,,,,,,,,
TAGAH1601819Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
EX_glyc_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UPP3MT_2,,,not in model,not in model,not in model,,,,,,,,,
PA141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARGARGLYSt,,,not in model,not in model,not in model,,,,,,,,,
SSALx,,,nonlethal,not in model,not in model,,,,,,,,,
OCOAT2r,,,not in model,not in model,not in model,,,,,,,,,
5DGLCNR,,,not in model,not in model,not in model,,,,,,,,,
EAR100x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3HAD141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FRDO2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pe160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G3PAT181_9,,,not in model,not in model,not in model,,,,,,,,,
THEXDDm,,,not in model,not in model,not in model,,,,,,,,,
BZ12DOX,,,nonlethal,not in model,not in model,,,,,,,,,
LPAMt_c,,,not in model,not in model,not in model,,,,,,,,,
EX_glu__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
METSRabc,,,not in model,not in model,not in model,,,,,,,,,
SERTRS2c,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2ATE120,,,not in model,nonlethal,nonlethal,,,,,,,,,
HXANt2r,,,not in model,not in model,not in model,,,,,,,,,
FAO181p_evenc,,,not in model,not in model,not in model,,,,,,,,,
KAS19SA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAR3mc,,,not in model,not in model,not in model,,,,,,,,,
EX_valleuphe_e,,,not in model,not in model,not in model,,,,,,,,,
MPL,,,not in model,not in model,not in model,,,,,,,,,
MEGLYXYLAMH,,,not in model,not in model,not in model,,,,,,,,,
PGPS1819Z160,,,not in model,not in model,not in model,,,,,,,,,
GLUFT,,,not in model,not in model,not in model,,,,,,,,,
MDHm,,,nonlethal,not in model,not in model,,,,,,,,,
S4FE4SR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FNOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDX5POi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALDD22x,,,not in model,not in model,not in model,,,,,,,,,
G6PDA,,,not in model,not in model,not in model,,,,,,,,,
EX_zymst_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DXPS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGTSDS1829Z12Z1845Z9Z12Z15Z2,,,not in model,not in model,not in model,,,,,,,,,
DESAT18,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEUASNASPt,,,not in model,not in model,not in model,,,,,,,,,
MANA1,,,not in model,not in model,not in model,,,,,,,,,
EX_lineth_e,,,not in model,not in model,not in model,,,,,,,,,
EX_murein5p5p_e,,,not in model,not in model,not in model,,,,,,,,,
DGDGW3DS1819Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ADAPAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FRTT,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACOADH100_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARGSS_1,,,not in model,not in model,not in model,,,,,,,,,
ADHAPR_SC,,,not in model,not in model,not in model,,,,,,,,,
DOLPMT1,,,nonlethal,not in model,not in model,,,,,,,,,
GGGABADr,,,not in model,not in model,not in model,,,,,,,,,
ALCD20y,,,not in model,not in model,not in model,,,,,,,,,
OAAt2m,,,not in model,not in model,not in model,,,,,,,,,
SQDGW6DS1829Z12Z160c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPCDC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DHFOR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CELBpts,,,not in model,not in model,not in model,,,,,,,,,
3OAS140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AP4AH1,,,not in model,nonlethal,nonlethal,,,,,,,,,
ALDD15,,,not in model,not in model,not in model,,,,,,,,,
